model,location,target_type,weights,forecast_date
semi_ensemble,PL,Deaths,0.594058157037666,2021-05-10
stat_ensemble,CZ,Deaths,0.294190260255756,2021-05-10
stat_ensemble,DE,Cases,0.520623519234763,2021-05-10
stat_ensemble,DE,Deaths,0.359787053032606,2021-05-10
stat_ensemble,FR,Cases,0.147600651276239,2021-05-10
stat_ensemble,FR,Deaths,0.595894439902996,2021-05-10
stat_ensemble,GB,Deaths,0.234664086137692,2021-05-10
stat_ensemble,PL,Deaths,0.0800557391672574,2021-05-10
mech_ensemble,CZ,Cases,0.378700304695139,2021-05-17
mech_ensemble,CZ,Deaths,0.392827673981701,2021-05-17
mech_ensemble,DE,Cases,0.248952217786779,2021-05-17
mech_ensemble,DE,Deaths,0.421436889484453,2021-05-17
mech_ensemble,FR,Cases,0.461432571088323,2021-05-17
mech_ensemble,FR,Deaths,0.288408302494676,2021-05-17
mech_ensemble,GB,Cases,0.5705873830468,2021-05-17
mech_ensemble,GB,Deaths,0.330182126770791,2021-05-17
mech_ensemble,PL,Cases,0.207158106628577,2021-05-17
mech_ensemble,PL,Deaths,0.432917061245167,2021-05-17
semi_ensemble,CZ,Cases,0.621299695304861,2021-05-17
semi_ensemble,CZ,Deaths,0.365373510717761,2021-05-17
semi_ensemble,DE,Cases,0.264445310929417,2021-05-17
semi_ensemble,DE,Deaths,0.2141889891856,2021-05-17
semi_ensemble,FR,Cases,0.421505365511122,2021-05-17
semi_ensemble,FR,Deaths,0.19499470814917,2021-05-17
semi_ensemble,GB,Cases,0.4294126169532,2021-05-17
semi_ensemble,GB,Deaths,0.420851469114549,2021-05-17
semi_ensemble,PL,Cases,0.792841893371423,2021-05-17
semi_ensemble,PL,Deaths,0.485638519852205,2021-05-17
stat_ensemble,CZ,Deaths,0.241798815300538,2021-05-17
stat_ensemble,DE,Cases,0.486602471283804,2021-05-17
stat_ensemble,DE,Deaths,0.364374121329947,2021-05-17
stat_ensemble,FR,Cases,0.117062063400555,2021-05-17
stat_ensemble,FR,Deaths,0.516596989356155,2021-05-17
stat_ensemble,GB,Deaths,0.248966404114661,2021-05-17
stat_ensemble,PL,Deaths,0.0814444189026283,2021-05-17
mech_ensemble,CZ,Cases,0.297616563256698,2021-05-24
mech_ensemble,CZ,Deaths,0.242359419742398,2021-05-24
mech_ensemble,DE,Cases,0.270643768561043,2021-05-24
