location,target_type,weights,model,forecast_date
FR,Deaths,0,stat_ensemble,2021-11-29
GB,Cases,1,stat_ensemble,2021-11-29
GB,Deaths,0.00407724360410414,stat_ensemble,2021-11-29
PL,Cases,0.764275584104501,stat_ensemble,2021-11-29
PL,Deaths,0.18544809228039,stat_ensemble,2021-11-29
CZ,Cases,0.268917497783307,mech_ensemble,2021-12-06
CZ,Deaths,0.415238095238095,mech_ensemble,2021-12-06
DE,Cases,0.0365510752337578,mech_ensemble,2021-12-06
DE,Deaths,0.418775462743646,mech_ensemble,2021-12-06
FR,Cases,0,mech_ensemble,2021-12-06
FR,Deaths,0.515580736543909,mech_ensemble,2021-12-06
GB,Cases,0,mech_ensemble,2021-12-06
GB,Deaths,0.99781181619256,mech_ensemble,2021-12-06
PL,Cases,0.161762922029786,mech_ensemble,2021-12-06
PL,Deaths,0.682432432432433,mech_ensemble,2021-12-06
CZ,Cases,0,semi_ensemble,2021-12-06
CZ,Deaths,0,semi_ensemble,2021-12-06
DE,Cases,0.349406676977867,semi_ensemble,2021-12-06
DE,Deaths,0.106448264872826,semi_ensemble,2021-12-06
FR,Cases,1,semi_ensemble,2021-12-06
FR,Deaths,0.484419263456091,semi_ensemble,2021-12-06
GB,Cases,0,semi_ensemble,2021-12-06
GB,Deaths,0,semi_ensemble,2021-12-06
PL,Cases,0,semi_ensemble,2021-12-06
PL,Deaths,0,semi_ensemble,2021-12-06
CZ,Cases,0.731082502216693,stat_ensemble,2021-12-06
CZ,Deaths,0.584761904761905,stat_ensemble,2021-12-06
DE,Cases,0.614042247788375,stat_ensemble,2021-12-06
DE,Deaths,0.474776272383528,stat_ensemble,2021-12-06
FR,Cases,0,stat_ensemble,2021-12-06
FR,Deaths,0,stat_ensemble,2021-12-06
GB,Cases,1,stat_ensemble,2021-12-06
GB,Deaths,0.00218818380743982,stat_ensemble,2021-12-06
PL,Cases,0.838237077970214,stat_ensemble,2021-12-06
PL,Deaths,0.317567567567568,stat_ensemble,2021-12-06
CZ,Cases,0.115332217244254,mech_ensemble,2021-12-13
CZ,Deaths,0.138975966562174,mech_ensemble,2021-12-13
DE,Cases,0.0891283496193275,mech_ensemble,2021-12-13
DE,Deaths,0,mech_ensemble,2021-12-13
FR,Cases,0.677815712667712,mech_ensemble,2021-12-13
FR,Deaths,0.70021186440678,mech_ensemble,2021-12-13
GB,Cases,0,mech_ensemble,2021-12-13
GB,Deaths,0.672995780590718,mech_ensemble,2021-12-13
PL,Cases,0.0886184704322969,mech_ensemble,2021-12-13
PL,Deaths,0.20955002900294,mech_ensemble,2021-12-13
CZ,Cases,0,semi_ensemble,2021-12-13
CZ,Deaths,0,semi_ensemble,2021-12-13
DE,Cases,0,semi_ensemble,2021-12-13
DE,Deaths,0,semi_ensemble,2021-12-13
FR,Cases,0.322184287332288,semi_ensemble,2021-12-13
FR,Deaths,0.29978813559322,semi_ensemble,2021-12-13
GB,Cases,0.113719381177482,semi_ensemble,2021-12-13
GB,Deaths,0,semi_ensemble,2021-12-13
PL,Cases,0,semi_ensemble,2021-12-13
PL,Deaths,0.263370782675318,semi_ensemble,2021-12-13
CZ,Cases,0.884667782755746,stat_ensemble,2021-12-13
CZ,Deaths,0.861024033437827,stat_ensemble,2021-12-13
DE,Cases,0.910871650380672,stat_ensemble,2021-12-13
DE,Deaths,1,stat_ensemble,2021-12-13
FR,Cases,0,stat_ensemble,2021-12-13
FR,Deaths,0,stat_ensemble,2021-12-13
GB,Cases,0.886280618822518,stat_ensemble,2021-12-13
GB,Deaths,0.327004219409283,stat_ensemble,2021-12-13
PL,Cases,0.911381529567703,stat_ensemble,2021-12-13
PL,Deaths,0.527079188321742,stat_ensemble,2021-12-13
CZ,Cases,0.275553735367394,mech_ensemble,2021-12-20
CZ,Deaths,0,mech_ensemble,2021-12-20
DE,Cases,0,mech_ensemble,2021-12-20
DE,Deaths,0.0481751824817522,mech_ensemble,2021-12-20
FR,Cases,0.279204507709621,mech_ensemble,2021-12-20
FR,Deaths,0.431695634514923,mech_ensemble,2021-12-20
GB,Cases,0,mech_ensemble,2021-12-20
GB,Deaths,0.0471204188481675,mech_ensemble,2021-12-20
PL,Cases,0,mech_ensemble,2021-12-20
PL,Deaths,0.854150504266873,mech_ensemble,2021-12-20
CZ,Cases,0,semi_ensemble,2021-12-20
CZ,Deaths,0,semi_ensemble,2021-12-20
DE,Cases,0,semi_ensemble,2021-12-20
DE,Deaths,0,semi_ensemble,2021-12-20
FR,Cases,0.197513447110238,semi_ensemble,2021-12-20
FR,Deaths,0.14265906639963,semi_ensemble,2021-12-20
GB,Cases,1,semi_ensemble,2021-12-20
GB,Deaths,0,semi_ensemble,2021-12-20
PL,Cases,0,semi_ensemble,2021-12-20
PL,Deaths,0,semi_ensemble,2021-12-20
CZ,Cases,0.724446264632606,stat_ensemble,2021-12-20
CZ,Deaths,1,stat_ensemble,2021-12-20
DE,Cases,1,stat_ensemble,2021-12-20
DE,Deaths,0.951824817518248,stat_ensemble,2021-12-20
FR,Cases,0.523282045180141,stat_ensemble,2021-12-20
FR,Deaths,0.425645299085447,stat_ensemble,2021-12-20
GB,Cases,0,stat_ensemble,2021-12-20
GB,Deaths,0.952879581151833,stat_ensemble,2021-12-20
PL,Cases,1,stat_ensemble,2021-12-20
PL,Deaths,0.145849495733127,stat_ensemble,2021-12-20
CZ,Cases,1,mech_ensemble,2021-12-27
CZ,Deaths,0,mech_ensemble,2021-12-27
DE,Cases,0,mech_ensemble,2021-12-27
DE,Deaths,0.436781609195402,mech_ensemble,2021-12-27
FR,Cases,0.101833391685678,mech_ensemble,2021-12-27
FR,Deaths,0.0391911709324839,mech_ensemble,2021-12-27
GB,Cases,0,mech_ensemble,2021-12-27
GB,Deaths,0,mech_ensemble,2021-12-27
PL,Cases,0,mech_ensemble,2021-12-27
PL,Deaths,0,mech_ensemble,2021-12-27
CZ,Cases,0,semi_ensemble,2021-12-27
CZ,Deaths,0,semi_ensemble,2021-12-27
DE,Cases,0,semi_ensemble,2021-12-27
DE,Deaths,0,semi_ensemble,2021-12-27
FR,Cases,0.357805178299988,semi_ensemble,2021-12-27
FR,Deaths,0.169183772025041,semi_ensemble,2021-12-27
GB,Cases,1,semi_ensemble,2021-12-27
GB,Deaths,0,semi_ensemble,2021-12-27
PL,Cases,0,semi_ensemble,2021-12-27
PL,Deaths,0,semi_ensemble,2021-12-27
CZ,Cases,0,stat_ensemble,2021-12-27
CZ,Deaths,1,stat_ensemble,2021-12-27
DE,Cases,1,stat_ensemble,2021-12-27
DE,Deaths,0.563218390804598,stat_ensemble,2021-12-27
FR,Cases,0.540361430014334,stat_ensemble,2021-12-27
FR,Deaths,0.791625057042475,stat_ensemble,2021-12-27
GB,Cases,0,stat_ensemble,2021-12-27
GB,Deaths,1,stat_ensemble,2021-12-27
PL,Cases,1,stat_ensemble,2021-12-27
PL,Deaths,1,stat_ensemble,2021-12-27
CZ,Cases,0,mech_ensemble,2022-01-03
CZ,Deaths,0,mech_ensemble,2022-01-03
DE,Cases,0,mech_ensemble,2022-01-03
DE,Deaths,1,mech_ensemble,2022-01-03
FR,Cases,0.471602600287707,mech_ensemble,2022-01-03
FR,Deaths,0.0435967302452317,mech_ensemble,2022-01-03
GB,Cases,0,mech_ensemble,2022-01-03
GB,Deaths,0.28463476070529,mech_ensemble,2022-01-03
PL,Cases,0,mech_ensemble,2022-01-03
PL,Deaths,0.299999999999999,mech_ensemble,2022-01-03
CZ,Cases,1,semi_ensemble,2022-01-03
CZ,Deaths,0,semi_ensemble,2022-01-03
DE,Cases,0,semi_ensemble,2022-01-03
DE,Deaths,0,semi_ensemble,2022-01-03
FR,Cases,0.528397399712293,semi_ensemble,2022-01-03
FR,Deaths,0,semi_ensemble,2022-01-03
GB,Cases,1,semi_ensemble,2022-01-03
GB,Deaths,0,semi_ensemble,2022-01-03
PL,Cases,1,semi_ensemble,2022-01-03
PL,Deaths,0,semi_ensemble,2022-01-03
CZ,Cases,0,stat_ensemble,2022-01-03
CZ,Deaths,1,stat_ensemble,2022-01-03
DE,Cases,1,stat_ensemble,2022-01-03
DE,Deaths,0,stat_ensemble,2022-01-03
FR,Cases,0,stat_ensemble,2022-01-03
FR,Deaths,0.956403269754768,stat_ensemble,2022-01-03
GB,Cases,0,stat_ensemble,2022-01-03
GB,Deaths,0.71536523929471,stat_ensemble,2022-01-03
PL,Cases,0,stat_ensemble,2022-01-03
PL,Deaths,0.700000000000001,stat_ensemble,2022-01-03
CZ,Cases,0.0674759816114885,mech_ensemble,2022-01-10
CZ,Deaths,0,mech_ensemble,2022-01-10
DE,Cases,0.61606292032372,mech_ensemble,2022-01-10
DE,Deaths,0.996899224806202,mech_ensemble,2022-01-10
FR,Cases,1,mech_ensemble,2022-01-10
FR,Deaths,0.0971834559756408,mech_ensemble,2022-01-10
GB,Cases,1,mech_ensemble,2022-01-10
GB,Deaths,0.446615432740145,mech_ensemble,2022-01-10
PL,Cases,0.406696679797411,mech_ensemble,2022-01-10
PL,Deaths,0.605128559097695,mech_ensemble,2022-01-10
CZ,Cases,0.831227450902104,semi_ensemble,2022-01-10
CZ,Deaths,0,semi_ensemble,2022-01-10
DE,Cases,0.38393707967628,semi_ensemble,2022-01-10
DE,Deaths,0.00310077519379842,semi_ensemble,2022-01-10
FR,Cases,0,semi_ensemble,2022-01-10
FR,Deaths,0,semi_ensemble,2022-01-10
GB,Cases,0,semi_ensemble,2022-01-10
GB,Deaths,0.119775153379537,semi_ensemble,2022-01-10
PL,Cases,0.593303320202589,semi_ensemble,2022-01-10
PL,Deaths,0.0608248590478387,semi_ensemble,2022-01-10
CZ,Cases,0.101296567486407,stat_ensemble,2022-01-10
CZ,Deaths,1,stat_ensemble,2022-01-10
DE,Cases,0,stat_ensemble,2022-01-10
DE,Deaths,0,stat_ensemble,2022-01-10
FR,Cases,0,stat_ensemble,2022-01-10
FR,Deaths,0.902816544024359,stat_ensemble,2022-01-10
GB,Cases,0,stat_ensemble,2022-01-10
GB,Deaths,0.433609413880318,stat_ensemble,2022-01-10
PL,Cases,0,stat_ensemble,2022-01-10
PL,Deaths,0.334046581854467,stat_ensemble,2022-01-10
CZ,Cases,0.234179968964797,mech_ensemble,2022-01-17
CZ,Deaths,0,mech_ensemble,2022-01-17
DE,Cases,0.79232291173596,mech_ensemble,2022-01-17
DE,Deaths,1,mech_ensemble,2022-01-17
FR,Cases,1,mech_ensemble,2022-01-17
FR,Deaths,0.0763266295129635,mech_ensemble,2022-01-17
GB,Cases,0.599498189769879,mech_ensemble,2022-01-17
GB,Deaths,0.840468909276249,mech_ensemble,2022-01-17
PL,Cases,0.455300754184806,mech_ensemble,2022-01-17
PL,Deaths,0.708615282074796,mech_ensemble,2022-01-17
CZ,Cases,0.765820031035203,semi_ensemble,2022-01-17
CZ,Deaths,0,semi_ensemble,2022-01-17
DE,Cases,0.20767708826404,semi_ensemble,2022-01-17
DE,Deaths,0,semi_ensemble,2022-01-17
FR,Cases,0,semi_ensemble,2022-01-17
FR,Deaths,0,semi_ensemble,2022-01-17
GB,Cases,0,semi_ensemble,2022-01-17
GB,Deaths,0.159531090723751,semi_ensemble,2022-01-17
PL,Cases,0.544699245815194,semi_ensemble,2022-01-17
PL,Deaths,0.110375398549269,semi_ensemble,2022-01-17
CZ,Cases,0,stat_ensemble,2022-01-17
CZ,Deaths,1,stat_ensemble,2022-01-17
DE,Cases,0,stat_ensemble,2022-01-17
DE,Deaths,0,stat_ensemble,2022-01-17
FR,Cases,0,stat_ensemble,2022-01-17
FR,Deaths,0.923673370487036,stat_ensemble,2022-01-17
GB,Cases,0.400501810230121,stat_ensemble,2022-01-17
GB,Deaths,0,stat_ensemble,2022-01-17
PL,Cases,0,stat_ensemble,2022-01-17
PL,Deaths,0.181009319375935,stat_ensemble,2022-01-17
CZ,Cases,0.60790202160565,mech_ensemble,2022-01-24
CZ,Deaths,0.961111111111111,mech_ensemble,2022-01-24
DE,Cases,1,mech_ensemble,2022-01-24
DE,Deaths,0,mech_ensemble,2022-01-24
FR,Cases,1,mech_ensemble,2022-01-24
FR,Deaths,0.00883912787271656,mech_ensemble,2022-01-24
GB,Cases,0.0927472683888288,mech_ensemble,2022-01-24
GB,Deaths,0.995425434583714,mech_ensemble,2022-01-24
PL,Cases,1,mech_ensemble,2022-01-24
PL,Deaths,0.309992966281969,mech_ensemble,2022-01-24
CZ,Cases,0.39209797839435,semi_ensemble,2022-01-24
CZ,Deaths,0,semi_ensemble,2022-01-24
DE,Cases,0,semi_ensemble,2022-01-24
DE,Deaths,0,semi_ensemble,2022-01-24
FR,Cases,0,semi_ensemble,2022-01-24
FR,Deaths,0,semi_ensemble,2022-01-24
GB,Cases,0,semi_ensemble,2022-01-24
GB,Deaths,0.00457456541628547,semi_ensemble,2022-01-24
PL,Cases,0,semi_ensemble,2022-01-24
PL,Deaths,0.678565733937705,semi_ensemble,2022-01-24
CZ,Cases,0,stat_ensemble,2022-01-24
CZ,Deaths,0.038888888888889,stat_ensemble,2022-01-24
DE,Cases,0,stat_ensemble,2022-01-24
DE,Deaths,1,stat_ensemble,2022-01-24
FR,Cases,0,stat_ensemble,2022-01-24
FR,Deaths,0.991160872127283,stat_ensemble,2022-01-24
GB,Cases,0.907252731611171,stat_ensemble,2022-01-24
GB,Deaths,0,stat_ensemble,2022-01-24
PL,Cases,0,stat_ensemble,2022-01-24
PL,Deaths,0.011441299780326,stat_ensemble,2022-01-24
CZ,Cases,1,mech_ensemble,2022-01-31
CZ,Deaths,1,mech_ensemble,2022-01-31
DE,Cases,1,mech_ensemble,2022-01-31
DE,Deaths,0,mech_ensemble,2022-01-31
FR,Cases,0.772636023720697,mech_ensemble,2022-01-31
FR,Deaths,0.0972663699936427,mech_ensemble,2022-01-31
GB,Cases,0,mech_ensemble,2022-01-31
GB,Deaths,0.717640926325265,mech_ensemble,2022-01-31
PL,Cases,1,mech_ensemble,2022-01-31
PL,Deaths,1,mech_ensemble,2022-01-31
CZ,Cases,0,semi_ensemble,2022-01-31
CZ,Deaths,0,semi_ensemble,2022-01-31
DE,Cases,0,semi_ensemble,2022-01-31
DE,Deaths,0,semi_ensemble,2022-01-31
FR,Cases,0.0245779410751841,semi_ensemble,2022-01-31
FR,Deaths,0,semi_ensemble,2022-01-31
GB,Cases,0,semi_ensemble,2022-01-31
GB,Deaths,0.00206228791545205,semi_ensemble,2022-01-31
PL,Cases,0,semi_ensemble,2022-01-31
PL,Deaths,0,semi_ensemble,2022-01-31
CZ,Cases,0,stat_ensemble,2022-01-31
CZ,Deaths,0,stat_ensemble,2022-01-31
DE,Cases,0,stat_ensemble,2022-01-31
DE,Deaths,1,stat_ensemble,2022-01-31
FR,Cases,0.202786035204119,stat_ensemble,2022-01-31
FR,Deaths,0.902733630006357,stat_ensemble,2022-01-31
GB,Cases,1,stat_ensemble,2022-01-31
GB,Deaths,0.280296785759283,stat_ensemble,2022-01-31
PL,Cases,0,stat_ensemble,2022-01-31
PL,Deaths,0,stat_ensemble,2022-01-31
