location,target_type,model,forecast_date,weights
PL,Cases,semi_ensemble,2021-11-15,0.300708558138277
PL,Deaths,semi_ensemble,2021-11-15,0.286040220037876
CZ,Cases,stat_ensemble,2021-11-15,0.1875
CZ,Deaths,stat_ensemble,2021-11-15,0.166666666666667
DE,Cases,stat_ensemble,2021-11-15,0.178571428571429
DE,Deaths,stat_ensemble,2021-11-15,0.115384615384615
FR,Cases,stat_ensemble,2021-11-15,0.250129816892951
FR,Deaths,stat_ensemble,2021-11-15,0.1875
GB,Cases,stat_ensemble,2021-11-15,0.714285714285714
GB,Deaths,stat_ensemble,2021-11-15,0.1875
PL,Cases,stat_ensemble,2021-11-15,0.15
PL,Deaths,stat_ensemble,2021-11-15,0.253706375687619
CZ,Cases,mech_ensemble,2021-11-22,0.588269752671926
CZ,Deaths,mech_ensemble,2021-11-22,0.389964157706093
DE,Cases,mech_ensemble,2021-11-22,0.25010465165678
DE,Deaths,mech_ensemble,2021-11-22,0.287694307727138
FR,Cases,mech_ensemble,2021-11-22,0.214285714285714
FR,Deaths,mech_ensemble,2021-11-22,0.565079365079365
GB,Cases,mech_ensemble,2021-11-22,0.214285714285714
GB,Deaths,mech_ensemble,2021-11-22,0.722222222222222
PL,Cases,mech_ensemble,2021-11-22,0.25
PL,Deaths,mech_ensemble,2021-11-22,0.61523569023569
CZ,Cases,semi_ensemble,2021-11-22,0.0714285714285714
CZ,Deaths,semi_ensemble,2021-11-22,0.387813620071685
DE,Cases,semi_ensemble,2021-11-22,0.488712690390622
DE,Deaths,semi_ensemble,2021-11-22,0.483315385528396
FR,Cases,semi_ensemble,2021-11-22,0.571428571428571
FR,Deaths,semi_ensemble,2021-11-22,0.212698412698413
GB,Cases,semi_ensemble,2021-11-22,0.0714285714285714
GB,Deaths,semi_ensemble,2021-11-22,0.0555555555555556
PL,Cases,semi_ensemble,2021-11-22,0.256170016313682
PL,Deaths,semi_ensemble,2021-11-22,0.202946127946128
CZ,Cases,stat_ensemble,2021-11-22,0.340301675899502
CZ,Deaths,stat_ensemble,2021-11-22,0.222222222222222
DE,Cases,stat_ensemble,2021-11-22,0.261182657952598
DE,Deaths,stat_ensemble,2021-11-22,0.228990306744466
FR,Cases,stat_ensemble,2021-11-22,0.214285714285714
FR,Deaths,stat_ensemble,2021-11-22,0.222222222222222
GB,Cases,stat_ensemble,2021-11-22,0.714285714285714
GB,Deaths,stat_ensemble,2021-11-22,0.222222222222222
PL,Cases,stat_ensemble,2021-11-22,0.493829983686318
PL,Deaths,stat_ensemble,2021-11-22,0.181818181818182
CZ,Cases,mech_ensemble,2021-11-29,0.449904312329285
CZ,Deaths,mech_ensemble,2021-11-29,0.461664963780179
DE,Cases,mech_ensemble,2021-11-29,0.233333333333333
DE,Deaths,mech_ensemble,2021-11-29,0.520094991717257
FR,Cases,mech_ensemble,2021-11-29,0.1875
FR,Deaths,mech_ensemble,2021-11-29,0.454491017964072
GB,Cases,mech_ensemble,2021-11-29,0.1875
GB,Deaths,mech_ensemble,2021-11-29,0.633733590214616
PL,Cases,mech_ensemble,2021-11-29,0.227272727272727
PL,Deaths,mech_ensemble,2021-11-29,0.557423520010974
CZ,Cases,semi_ensemble,2021-11-29,0.145738827089261
CZ,Deaths,semi_ensemble,2021-11-29,0.193584901328252
DE,Cases,semi_ensemble,2021-11-29,0.456944277456648
DE,Deaths,semi_ensemble,2021-11-29,0.279490046728871
FR,Cases,semi_ensemble,2021-11-29,0.625
FR,Deaths,semi_ensemble,2021-11-29,0.345508982035928
GB,Cases,semi_ensemble,2021-11-29,0.125
GB,Deaths,semi_ensemble,2021-11-29,0.164227787983332
PL,Cases,semi_ensemble,2021-11-29,0.264855884006889
PL,Deaths,semi_ensemble,2021-11-29,0.162478028734881
CZ,Cases,stat_ensemble,2021-11-29,0.404356860581454
CZ,Deaths,stat_ensemble,2021-11-29,0.34475013489157
DE,Cases,stat_ensemble,2021-11-29,0.309722389210019
DE,Deaths,stat_ensemble,2021-11-29,0.200414961553872
FR,Cases,stat_ensemble,2021-11-29,0.1875
FR,Deaths,stat_ensemble,2021-11-29,0.2
GB,Cases,stat_ensemble,2021-11-29,0.6875
GB,Deaths,stat_ensemble,2021-11-29,0.202038621802052
PL,Cases,stat_ensemble,2021-11-29,0.507871388720384
PL,Deaths,stat_ensemble,2021-11-29,0.280098451254144
CZ,Cases,mech_ensemble,2021-12-06,0.356680971113876
CZ,Deaths,mech_ensemble,2021-12-06,0.457619047619048
DE,Cases,mech_ensemble,2021-12-06,0.25
DE,Deaths,mech_ensemble,2021-12-06,0.323760201006112
FR,Cases,mech_ensemble,2021-12-06,0.1875
FR,Deaths,mech_ensemble,2021-12-06,0.457790368271955
GB,Cases,mech_ensemble,2021-12-06,0.1875
GB,Deaths,mech_ensemble,2021-12-06,0.69890590809628
PL,Cases,mech_ensemble,2021-12-06,0.326402549507841
PL,Deaths,mech_ensemble,2021-12-06,0.345945404304884
CZ,Cases,semi_ensemble,2021-12-06,0.111111111111111
CZ,Deaths,semi_ensemble,2021-12-06,0.05
DE,Cases,semi_ensemble,2021-12-06,0.320166205453414
DE,Deaths,semi_ensemble,2021-12-06,0.253337442118835
FR,Cases,semi_ensemble,2021-12-06,0.625
FR,Deaths,semi_ensemble,2021-12-06,0.342209631728046
GB,Cases,semi_ensemble,2021-12-06,0.125
GB,Deaths,semi_ensemble,2021-12-06,0.1
PL,Cases,semi_ensemble,2021-12-06,0.136363636363636
PL,Deaths,semi_ensemble,2021-12-06,0.320383310608232
CZ,Cases,stat_ensemble,2021-12-06,0.532207917775013
CZ,Deaths,stat_ensemble,2021-12-06,0.492380952380953
DE,Cases,stat_ensemble,2021-12-06,0.429833794546586
DE,Deaths,stat_ensemble,2021-12-06,0.422902356875052
FR,Cases,stat_ensemble,2021-12-06,0.1875
FR,Deaths,stat_ensemble,2021-12-06,0.2
GB,Cases,stat_ensemble,2021-12-06,0.6875
GB,Deaths,stat_ensemble,2021-12-06,0.20109409190372
PL,Cases,stat_ensemble,2021-12-06,0.537233814128522
PL,Deaths,stat_ensemble,2021-12-06,0.333671285086884
CZ,Cases,mech_ensemble,2021-12-13,0.245166108622127
CZ,Deaths,mech_ensemble,2021-12-13,0.291710205503309
DE,Cases,mech_ensemble,2021-12-13,0.31556335145461
DE,Deaths,mech_ensemble,2021-12-13,0.25
FR,Cases,mech_ensemble,2021-12-13,0.481764999190999
FR,Deaths,mech_ensemble,2021-12-13,0.516772598870057
GB,Cases,mech_ensemble,2021-12-13,0.142857142857143
GB,Deaths,mech_ensemble,2021-12-13,0.503164556962026
PL,Cases,mech_ensemble,2021-12-13,0.28434836560755
PL,Deaths,mech_ensemble,2021-12-13,0.188397129186603
CZ,Cases,semi_ensemble,2021-12-13,0.125
CZ,Deaths,semi_ensemble,2021-12-13,0.0555555555555556
DE,Cases,semi_ensemble,2021-12-13,0.125
DE,Deaths,semi_ensemble,2021-12-13,0.107142857142857
FR,Cases,semi_ensemble,2021-12-13,0.303949286523287
FR,Deaths,semi_ensemble,2021-12-13,0.261005178907721
GB,Cases,semi_ensemble,2021-12-13,0.199716833445884
GB,Deaths,semi_ensemble,2021-12-13,0.111111111111111
PL,Cases,semi_ensemble,2021-12-13,0.15
PL,Deaths,semi_ensemble,2021-12-13,0.629784688995215
CZ,Cases,stat_ensemble,2021-12-13,0.629833891377873
CZ,Deaths,stat_ensemble,2021-12-13,0.652734238941136
DE,Cases,stat_ensemble,2021-12-13,0.559436648545391
DE,Deaths,stat_ensemble,2021-12-13,0.642857142857143
FR,Cases,stat_ensemble,2021-12-13,0.214285714285714
FR,Deaths,stat_ensemble,2021-12-13,0.222222222222222
GB,Cases,stat_ensemble,2021-12-13,0.657426023696973
GB,Deaths,stat_ensemble,2021-12-13,0.385724331926864
PL,Cases,stat_ensemble,2021-12-13,0.56565163439245
PL,Deaths,stat_ensemble,2021-12-13,0.181818181818182
CZ,Cases,mech_ensemble,2021-12-20,0.352062581969411
CZ,Deaths,mech_ensemble,2021-12-20,0.222222222222222
DE,Cases,mech_ensemble,2021-12-20,0.361239036148575
DE,Deaths,mech_ensemble,2021-12-20,0.272439061432151
FR,Cases,mech_ensemble,2021-12-20,0.306268920521477
FR,Deaths,mech_ensemble,2021-12-20,0.403347817257461
GB,Cases,mech_ensemble,2021-12-20,0.166666666666667
GB,Deaths,mech_ensemble,2021-12-20,0.211060209424084
PL,Cases,mech_ensemble,2021-12-20,0.722222222222222
PL,Deaths,mech_ensemble,2021-12-20,0.2
CZ,Cases,semi_ensemble,2021-12-20,0.0714285714285714
CZ,Deaths,semi_ensemble,2021-12-20,0.0555555555555556
DE,Cases,semi_ensemble,2021-12-20,0.0909090909090909
DE,Deaths,semi_ensemble,2021-12-20,0.0769230769230769
FR,Cases,semi_ensemble,2021-12-20,0.182090056888452
FR,Deaths,semi_ensemble,2021-12-20,0.133829533199815
GB,Cases,semi_ensemble,2021-12-20,0.583333333333333
GB,Deaths,semi_ensemble,2021-12-20,0.0625
PL,Cases,semi_ensemble,2021-12-20,0.111111111111111
PL,Deaths,semi_ensemble,2021-12-20,0.6
CZ,Cases,stat_ensemble,2021-12-20,0.576508846602017
CZ,Deaths,stat_ensemble,2021-12-20,0.722222222222222
DE,Cases,stat_ensemble,2021-12-20,0.547851872942334
DE,Deaths,stat_ensemble,2021-12-20,0.650637861644772
FR,Cases,stat_ensemble,2021-12-20,0.51164102259007
FR,Deaths,stat_ensemble,2021-12-20,0.462822649542724
GB,Cases,stat_ensemble,2021-12-20,0.25
GB,Deaths,stat_ensemble,2021-12-20,0.726439790575917
PL,Cases,stat_ensemble,2021-12-20,0.166666666666667
PL,Deaths,stat_ensemble,2021-12-20,0.2
CZ,Cases,mech_ensemble,2021-12-27,0.6875
CZ,Deaths,mech_ensemble,2021-12-27,0.222222222222222
DE,Cases,mech_ensemble,2021-12-27,0.708333333333333
DE,Deaths,mech_ensemble,2021-12-27,0.454453441295547
FR,Cases,mech_ensemble,2021-12-27,0.193773838699982
FR,Deaths,mech_ensemble,2021-12-27,0.186262252132909
GB,Cases,mech_ensemble,2021-12-27,0.142857142857143
GB,Deaths,mech_ensemble,2021-12-27,0.1875
PL,Cases,mech_ensemble,2021-12-27,0.666666666666667
PL,Deaths,mech_ensemble,2021-12-27,0.15
CZ,Cases,semi_ensemble,2021-12-27,0.125
CZ,Deaths,semi_ensemble,2021-12-27,0.0555555555555556
DE,Cases,semi_ensemble,2021-12-27,0.125
DE,Deaths,semi_ensemble,2021-12-27,0.115384615384615
FR,Cases,semi_ensemble,2021-12-27,0.321759732007137
FR,Deaths,semi_ensemble,2021-12-27,0.195702997123632
GB,Cases,semi_ensemble,2021-12-27,0.642857142857143
GB,Deaths,semi_ensemble,2021-12-27,0.0625
PL,Cases,semi_ensemble,2021-12-27,0.166666666666667
PL,Deaths,semi_ensemble,2021-12-27,0.15
CZ,Cases,stat_ensemble,2021-12-27,0.1875
CZ,Deaths,stat_ensemble,2021-12-27,0.722222222222222
DE,Cases,stat_ensemble,2021-12-27,0.166666666666667
DE,Deaths,stat_ensemble,2021-12-27,0.430161943319837
FR,Cases,stat_ensemble,2021-12-27,0.484466429292881
FR,Deaths,stat_ensemble,2021-12-27,0.61803475074346
GB,Cases,stat_ensemble,2021-12-27,0.214285714285714
GB,Deaths,stat_ensemble,2021-12-27,0.75
PL,Cases,stat_ensemble,2021-12-27,0.166666666666667
PL,Deaths,stat_ensemble,2021-12-27,0.7
CZ,Cases,mech_ensemble,2022-01-03,0.25
CZ,Deaths,mech_ensemble,2022-01-03,0.285714285714286
DE,Cases,mech_ensemble,2022-01-03,0.477878525143414
DE,Deaths,mech_ensemble,2022-01-03,0.791666666666667
FR,Cases,mech_ensemble,2022-01-03,0.435801300143854
FR,Deaths,mech_ensemble,2022-01-03,0.271798365122616
GB,Cases,mech_ensemble,2022-01-03,0.2
GB,Deaths,mech_ensemble,2022-01-03,0.392317380352645
PL,Cases,mech_ensemble,2022-01-03,0.460320580013977
PL,Deaths,mech_ensemble,2022-01-03,0.351652941878506
CZ,Cases,semi_ensemble,2022-01-03,0.666666666666667
CZ,Deaths,semi_ensemble,2022-01-03,0.0714285714285714
DE,Cases,semi_ensemble,2022-01-03,0.136363636363636
DE,Deaths,semi_ensemble,2022-01-03,0.125
FR,Cases,semi_ensemble,2022-01-03,0.464198699856147
FR,Deaths,semi_ensemble,2022-01-03,0.0833333333333333
GB,Cases,semi_ensemble,2022-01-03,0.7
GB,Deaths,semi_ensemble,2022-01-03,0.0833333333333333
PL,Cases,semi_ensemble,2022-01-03,0.1875
PL,Deaths,semi_ensemble,2022-01-03,0.166666666666667
CZ,Cases,stat_ensemble,2022-01-03,0.0833333333333333
CZ,Deaths,stat_ensemble,2022-01-03,0.642857142857143
DE,Cases,stat_ensemble,2022-01-03,0.38575783849295
DE,Deaths,stat_ensemble,2022-01-03,0.0833333333333333
FR,Cases,stat_ensemble,2022-01-03,0.1
FR,Deaths,stat_ensemble,2022-01-03,0.644868301544051
GB,Cases,stat_ensemble,2022-01-03,0.1
GB,Deaths,stat_ensemble,2022-01-03,0.524349286314022
PL,Cases,stat_ensemble,2022-01-03,0.352179419986024
PL,Deaths,stat_ensemble,2022-01-03,0.481680391454828
CZ,Cases,mech_ensemble,2022-01-10,0.283737990805744
CZ,Deaths,mech_ensemble,2022-01-10,0.285714285714286
DE,Cases,mech_ensemble,2022-01-10,0.482229380829488
DE,Deaths,mech_ensemble,2022-01-10,0.791666666666667
FR,Cases,mech_ensemble,2022-01-10,0.7
FR,Deaths,mech_ensemble,2022-01-10,0.29859172798782
GB,Cases,mech_ensemble,2022-01-10,0.7
GB,Deaths,mech_ensemble,2022-01-10,0.473307716370073
PL,Cases,mech_ensemble,2022-01-10,0.476006316509425
PL,Deaths,mech_ensemble,2022-01-10,0.350578075956598
CZ,Cases,semi_ensemble,2022-01-10,0.582280392117719
CZ,Deaths,semi_ensemble,2022-01-10,0.0714285714285714
DE,Cases,semi_ensemble,2022-01-10,0.426861528261421
DE,Deaths,semi_ensemble,2022-01-10,0.125
FR,Cases,semi_ensemble,2022-01-10,0.2
FR,Deaths,semi_ensemble,2022-01-10,0.0833333333333333
GB,Cases,semi_ensemble,2022-01-10,0.2
GB,Deaths,semi_ensemble,2022-01-10,0.143220910023102
PL,Cases,semi_ensemble,2022-01-10,0.1875
PL,Deaths,semi_ensemble,2022-01-10,0.393911642242135
CZ,Cases,stat_ensemble,2022-01-10,0.133981617076537
CZ,Deaths,stat_ensemble,2022-01-10,0.642857142857143
DE,Cases,stat_ensemble,2022-01-10,0.0909090909090909
DE,Deaths,stat_ensemble,2022-01-10,0.0833333333333333
FR,Cases,stat_ensemble,2022-01-10,0.1
FR,Deaths,stat_ensemble,2022-01-10,0.618074938678846
GB,Cases,stat_ensemble,2022-01-10,0.1
GB,Deaths,stat_ensemble,2022-01-10,0.383471373606826
PL,Cases,stat_ensemble,2022-01-10,0.336493683490576
PL,Deaths,stat_ensemble,2022-01-10,0.255510281801268
CZ,Cases,mech_ensemble,2022-01-17,0.331375698768113
CZ,Deaths,mech_ensemble,2022-01-17,0.285714285714286
DE,Cases,mech_ensemble,2022-01-17,0.230769230769231
DE,Deaths,mech_ensemble,2022-01-17,0.791666666666667
FR,Cases,mech_ensemble,2022-01-17,0.642857142857143
FR,Deaths,mech_ensemble,2022-01-17,0.252449029042196
GB,Cases,mech_ensemble,2022-01-17,0.442606237742082
GB,Deaths,mech_ensemble,2022-01-17,0.634520168923839
PL,Cases,mech_ensemble,2022-01-17,0.345138422350169
PL,Deaths,mech_ensemble,2022-01-17,0.345776875277148
CZ,Cases,semi_ensemble,2022-01-17,0.525767158374744
CZ,Deaths,semi_ensemble,2022-01-17,0.0714285714285714
DE,Cases,semi_ensemble,2022-01-17,0.653846153846154
DE,Deaths,semi_ensemble,2022-01-17,0.125
FR,Cases,semi_ensemble,2022-01-17,0.214285714285714
FR,Deaths,semi_ensemble,2022-01-17,0.142857142857143
GB,Cases,semi_ensemble,2022-01-17,0.214285714285714
GB,Deaths,semi_ensemble,2022-01-17,0.222622688219018
PL,Cases,semi_ensemble,2022-01-17,0.434483250996105
PL,Deaths,semi_ensemble,2022-01-17,0.431629642095373
CZ,Cases,stat_ensemble,2022-01-17,0.142857142857143
CZ,Deaths,stat_ensemble,2022-01-17,0.642857142857143
DE,Cases,stat_ensemble,2022-01-17,0.115384615384615
DE,Deaths,stat_ensemble,2022-01-17,0.0833333333333333
FR,Cases,stat_ensemble,2022-01-17,0.142857142857143
FR,Deaths,stat_ensemble,2022-01-17,0.604693828100661
GB,Cases,stat_ensemble,2022-01-17,0.343108047972203
GB,Deaths,stat_ensemble,2022-01-17,0.142857142857143
PL,Cases,stat_ensemble,2022-01-17,0.220378326653727
PL,Deaths,stat_ensemble,2022-01-17,0.222593482627479
CZ,Cases,mech_ensemble,2022-01-24,0.518236725088539
CZ,Deaths,mech_ensemble,2022-01-24,0.766269841269841
DE,Cases,mech_ensemble,2022-01-24,0.730769230769231
DE,Deaths,mech_ensemble,2022-01-24,0.347051282051282
FR,Cases,mech_ensemble,2022-01-24,0.642857142857143
FR,Deaths,mech_ensemble,2022-01-24,0.191919563936358
GB,Cases,mech_ensemble,2022-01-24,0.189230777051557
GB,Deaths,mech_ensemble,2022-01-24,0.711998431577571
PL,Cases,mech_ensemble,2022-01-24,0.6875
PL,Deaths,mech_ensemble,2022-01-24,0.300846300846301
CZ,Cases,semi_ensemble,2022-01-24,0.338906132054318
CZ,Deaths,semi_ensemble,2022-01-24,0.0714285714285714
DE,Cases,semi_ensemble,2022-01-24,0.153846153846154
DE,Deaths,semi_ensemble,2022-01-24,0.125
FR,Cases,semi_ensemble,2022-01-24,0.214285714285714
FR,Deaths,semi_ensemble,2022-01-24,0.1875
GB,Cases,semi_ensemble,2022-01-24,0.214285714285714
GB,Deaths,semi_ensemble,2022-01-24,0.145144425565286
PL,Cases,semi_ensemble,2022-01-24,0.1875
PL,Deaths,semi_ensemble,2022-01-24,0.588042588042588
CZ,Cases,stat_ensemble,2022-01-24,0.142857142857143
CZ,Deaths,stat_ensemble,2022-01-24,0.162301587301587
DE,Cases,stat_ensemble,2022-01-24,0.115384615384615
DE,Deaths,stat_ensemble,2022-01-24,0.527948717948718
FR,Cases,stat_ensemble,2022-01-24,0.142857142857143
FR,Deaths,stat_ensemble,2022-01-24,0.620580436063642
GB,Cases,stat_ensemble,2022-01-24,0.596483508662728
GB,Deaths,stat_ensemble,2022-01-24,0.142857142857143
PL,Cases,stat_ensemble,2022-01-24,0.125
PL,Deaths,stat_ensemble,2022-01-24,0.111111111111111
CZ,Cases,mech_ensemble,2022-01-31,0.714285714285714
CZ,Deaths,mech_ensemble,2022-01-31,0.7
DE,Cases,mech_ensemble,2022-01-31,0.421633119403434
DE,Deaths,mech_ensemble,2022-01-31,0.272727272727273
FR,Cases,mech_ensemble,2022-01-31,0.529175154717491
FR,Deaths,mech_ensemble,2022-01-31,0.236133184996821
GB,Cases,mech_ensemble,2022-01-31,0.142857142857143
GB,Deaths,mech_ensemble,2022-01-31,0.573106177448347
PL,Cases,mech_ensemble,2022-01-31,0.6875
PL,Deaths,mech_ensemble,2022-01-31,0.642857142857143
CZ,Cases,semi_ensemble,2022-01-31,0.142857142857143
CZ,Deaths,semi_ensemble,2022-01-31,0.1
DE,Cases,semi_ensemble,2022-01-31,0.453366880596566
DE,Deaths,semi_ensemble,2022-01-31,0.136363636363636
FR,Cases,semi_ensemble,2022-01-31,0.226574684823306
FR,Deaths,semi_ensemble,2022-01-31,0.1875
GB,Cases,semi_ensemble,2022-01-31,0.214285714285714
GB,Deaths,semi_ensemble,2022-01-31,0.143888286814869
PL,Cases,semi_ensemble,2022-01-31,0.1875
PL,Deaths,semi_ensemble,2022-01-31,0.214285714285714
CZ,Cases,stat_ensemble,2022-01-31,0.142857142857143
CZ,Deaths,stat_ensemble,2022-01-31,0.2
DE,Cases,stat_ensemble,2022-01-31,0.125
DE,Deaths,stat_ensemble,2022-01-31,0.590909090909091
FR,Cases,stat_ensemble,2022-01-31,0.244250160459202
FR,Deaths,stat_ensemble,2022-01-31,0.576366815003178
GB,Cases,stat_ensemble,2022-01-31,0.642857142857143
GB,Deaths,stat_ensemble,2022-01-31,0.283005535736784
PL,Cases,stat_ensemble,2022-01-31,0.125
PL,Deaths,stat_ensemble,2022-01-31,0.142857142857143
CZ,Cases,stat_ensemble,2021-05-10,0.0555555555555556
CZ,Cases,stat_ensemble,2021-05-17,0.1
CZ,Cases,stat_ensemble,2021-05-24,0.111111111111111
CZ,Cases,stat_ensemble,2021-05-31,0.125
GB,Cases,stat_ensemble,2021-05-10,0.0714285714285714
GB,Cases,stat_ensemble,2021-05-17,0.125
GB,Cases,stat_ensemble,2021-05-24,0.125
GB,Cases,stat_ensemble,2021-05-31,0.142857142857143
PL,Cases,stat_ensemble,2021-05-10,0.0454545454545455
PL,Cases,stat_ensemble,2021-05-17,0.0833333333333333
PL,Cases,stat_ensemble,2021-05-24,0.0833333333333333
PL,Cases,stat_ensemble,2021-05-31,0.0909090909090909
