model,target_type,location,forecast_date,weights
Karlen-pypm,Cases,DE,2021-11-29,0.0428525506560988
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-11-29,0.0428525506560988
MUNI-ARIMA,Cases,DE,2021-11-29,0.0352858839374117
MUNI-VAR,Cases,DE,2021-11-29,0.0352858839374117
RobertWalraven-ESG,Cases,DE,2021-11-29,0.0352858839374117
UNIPV-BayesINGARCHX,Cases,DE,2021-11-29,0.0352858839374117
USC-SIkJalpha,Cases,DE,2021-11-29,0.0428525506560988
epiforecasts-EpiNow2,Deaths,DE,2021-11-29,0.139088847890446
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-11-29,0.038571778222761
HZI-AgeExtendedSEIR,Deaths,DE,2021-11-29,0.038571778222761
IEM_Health-CovidProject,Deaths,DE,2021-11-29,0.038571778222761
ILM-EKF,Deaths,DE,2021-11-29,0.139088847890446
itwm-dSEIR,Deaths,DE,2021-11-29,0.038571778222761
ITWW-county_repro,Deaths,DE,2021-11-29,0.139088847890446
Karlen-pypm,Deaths,DE,2021-11-29,0.038571778222761
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-11-29,0.038571778222761
MUNI-ARIMA,Deaths,DE,2021-11-29,0.0685398076366434
MUNI-LaggedRegARIMA,Deaths,DE,2021-11-29,0.0685398076366434
MUNI-VAR,Deaths,DE,2021-11-29,0.0685398076366434
RobertWalraven-ESG,Deaths,DE,2021-11-29,0.0685398076366434
UMass-MechBayes,Deaths,DE,2021-11-29,0.038571778222761
USC-SIkJalpha,Deaths,DE,2021-11-29,0.038571778222761
epiforecasts-EpiNow2,Cases,FR,2021-11-29,0.214993670044728
IEM_Health-CovidProject,Cases,FR,2021-11-29,0.0988764987669041
ILM-EKF,Cases,FR,2021-11-29,0.214993670044728
Karlen-pypm,Cases,FR,2021-11-29,0.0988764987669041
MUNI-ARIMA,Cases,FR,2021-11-29,0.0911277212032773
MUNI-VAR,Cases,FR,2021-11-29,0.0911277212032773
RobertWalraven-ESG,Cases,FR,2021-11-29,0.0911277212032773
USC-SIkJalpha,Cases,FR,2021-11-29,0.0988764987669041
epiforecasts-EpiNow2,Deaths,FR,2021-11-29,0.209750555575421
IEM_Health-CovidProject,Deaths,FR,2021-11-29,0.0796813110239311
ILM-EKF,Deaths,FR,2021-11-29,0.209750555575421
Karlen-pypm,Deaths,FR,2021-11-29,0.0796813110239311
MUNI-ARIMA,Deaths,FR,2021-11-29,0.0654434111883582
MUNI-LaggedRegARIMA,Deaths,FR,2021-11-29,0.0654434111883582
MUNI-VAR,Deaths,FR,2021-11-29,0.0654434111883582
RobertWalraven-ESG,Deaths,FR,2021-11-29,0.0654434111883582
UMass-MechBayes,Deaths,FR,2021-11-29,0.0796813110239311
USC-SIkJalpha,Deaths,FR,2021-11-29,0.0796813110239311
epiforecasts-EpiNow2,Cases,GB,2021-11-29,0.188037321401936
IEM_Health-CovidProject,Cases,GB,2021-11-29,0.0435092450986168
ILM-EKF,Cases,GB,2021-11-29,0.188037321401936
Karlen-pypm,Cases,GB,2021-11-29,0.0435092450986168
MUNI-ARIMA,Cases,GB,2021-11-29,0.164465873966759
MUNI-VAR,Cases,GB,2021-11-29,0.164465873966759
RobertWalraven-ESG,Cases,GB,2021-11-29,0.164465873966759
USC-SIkJalpha,Cases,GB,2021-11-29,0.0435092450986168
epiforecasts-EpiNow2,Deaths,GB,2021-11-29,0.168262543092449
IEM_Health-CovidProject,Deaths,GB,2021-11-29,0.0685224833562629
ILM-EKF,Deaths,GB,2021-11-29,0.168262543092449
Karlen-pypm,Deaths,GB,2021-11-29,0.0685224833562629
MUNI-ARIMA,Deaths,GB,2021-11-29,0.0973462450975128
MUNI-LaggedRegARIMA,Deaths,GB,2021-11-29,0.0973462450975128
MUNI-VAR,Deaths,GB,2021-11-29,0.0973462450975128
RobertWalraven-ESG,Deaths,GB,2021-11-29,0.0973462450975128
UMass-MechBayes,Deaths,GB,2021-11-29,0.0685224833562629
USC-SIkJalpha,Deaths,GB,2021-11-29,0.0685224833562629
epiforecasts-EpiNow2,Cases,PL,2021-11-29,0.0726308745692609
IEM_Health-CovidProject,Cases,PL,2021-11-29,0.0787659782034283
ILM-EKF,Cases,PL,2021-11-29,0.0726308745692609
ITWW-county_repro,Cases,PL,2021-11-29,0.0726308745692609
Karlen-pypm,Cases,PL,2021-11-29,0.0787659782034283
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-11-29,0.0787659782034283
MUNI-ARIMA,Cases,PL,2021-11-29,0.129425828425025
MUNI-VAR,Cases,PL,2021-11-29,0.129425828425025
PL_GRedlarski-DistrictsSum,Cases,PL,2021-11-29,0.0787659782034283
RobertWalraven-ESG,Cases,PL,2021-11-29,0.129425828425025
USC-SIkJalpha,Cases,PL,2021-11-29,0.0787659782034283
epiforecasts-EpiNow2,Deaths,PL,2021-11-29,0.113998768458199
IEM_Health-CovidProject,Deaths,PL,2021-11-29,0.0810752786154922
ILM-EKF,Deaths,PL,2021-11-29,0.113998768458199
ITWW-county_repro,Deaths,PL,2021-11-29,0.113998768458199
Karlen-pypm,Deaths,PL,2021-11-29,0.0810752786154922
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-11-29,0.0810752786154922
MUNI-ARIMA,Deaths,PL,2021-11-29,0.0631568253869855
MUNI-LaggedRegARIMA,Deaths,PL,2021-11-29,0.0631568253869855
MUNI-VAR,Deaths,PL,2021-11-29,0.0631568253869855
RobertWalraven-ESG,Deaths,PL,2021-11-29,0.0631568253869855
UMass-MechBayes,Deaths,PL,2021-11-29,0.0810752786154922
USC-SIkJalpha,Deaths,PL,2021-11-29,0.0810752786154922
epiforecasts-EpiNow2,Cases,CZ,2021-12-06,0.093364573096295
IEM_Health-CovidProject,Cases,CZ,2021-12-06,0.119384502748179
ILM-EKF,Cases,CZ,2021-12-06,0.093364573096295
Karlen-pypm,Cases,CZ,2021-12-06,0.119384502748179
MUNI-ARIMA,Cases,CZ,2021-12-06,0.111910947604898
MUNI-VAR,Cases,CZ,2021-12-06,0.111910947604898
MUNI_DMS-SEIAR,Cases,CZ,2021-12-06,0.119384502748179
RobertWalraven-ESG,Cases,CZ,2021-12-06,0.111910947604898
USC-SIkJalpha,Cases,CZ,2021-12-06,0.119384502748179
IEM_Health-CovidProject,Deaths,CZ,2021-12-06,0.0770295515288373
ILM-EKF,Deaths,CZ,2021-12-06,0.306242901241375
Karlen-pypm,Deaths,CZ,2021-12-06,0.0770295515288373
MUNI-ARIMA,Deaths,CZ,2021-12-06,0.0771523352786098
MUNI-LaggedRegARIMA,Deaths,CZ,2021-12-06,0.0771523352786098
MUNI-VAR,Deaths,CZ,2021-12-06,0.0771523352786098
MUNI_DMS-SEIAR,Deaths,CZ,2021-12-06,0.0770295515288373
RobertWalraven-ESG,Deaths,CZ,2021-12-06,0.0771523352786098
UMass-MechBayes,Deaths,CZ,2021-12-06,0.0770295515288373
USC-SIkJalpha,Deaths,CZ,2021-12-06,0.0770295515288373
CovidMetrics-epiBATS,Cases,DE,2021-12-06,0.0817896272994866
epiforecasts-EpiNow2,Cases,DE,2021-12-06,0.1183986941275
FIAS_FZJ-Epi1Ger,Cases,DE,2021-12-06,0.0453779154885076
HZI-AgeExtendedSEIR,Cases,DE,2021-12-06,0.0453779154885076
IEM_Health-CovidProject,Cases,DE,2021-12-06,0.0453779154885076
ILM-EKF,Cases,DE,2021-12-06,0.1183986941275
itwm-dSEIR,Cases,DE,2021-12-06,0.0453779154885076
ITWW-county_repro,Cases,DE,2021-12-06,0.1183986941275
Karlen-pypm,Cases,DE,2021-12-06,0.0453779154885076
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-12-06,0.0453779154885076
MUNI-ARIMA,Cases,DE,2021-12-06,0.0817896272994866
MUNI-VAR,Cases,DE,2021-12-06,0.0817896272994866
RobertWalraven-ESG,Cases,DE,2021-12-06,0.0817896272994866
USC-SIkJalpha,Cases,DE,2021-12-06,0.0453779154885076
epiforecasts-EpiNow2,Deaths,DE,2021-12-06,0.11850567728245
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-12-06,0.0374636983635111
HZI-AgeExtendedSEIR,Deaths,DE,2021-12-06,0.0374636983635111
IEM_Health-CovidProject,Deaths,DE,2021-12-06,0.0374636983635111
ILM-EKF,Deaths,DE,2021-12-06,0.11850567728245
itwm-dSEIR,Deaths,DE,2021-12-06,0.0374636983635111
ITWW-county_repro,Deaths,DE,2021-12-06,0.11850567728245
Karlen-pypm,Deaths,DE,2021-12-06,0.0374636983635111
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-12-06,0.0374636983635111
MUNI-ARIMA,Deaths,DE,2021-12-06,0.0861933453111403
MUNI-LaggedRegARIMA,Deaths,DE,2021-12-06,0.0861933453111403
MUNI-VAR,Deaths,DE,2021-12-06,0.0861933453111403
RobertWalraven-ESG,Deaths,DE,2021-12-06,0.0861933453111403
UMass-MechBayes,Deaths,DE,2021-12-06,0.0374636983635111
USC-SIkJalpha,Deaths,DE,2021-12-06,0.0374636983635111
epiforecasts-EpiNow2,Cases,FR,2021-12-06,0.236058521705626
IEM_Health-CovidProject,Cases,FR,2021-12-06,0.0952543987268784
ILM-EKF,Cases,FR,2021-12-06,0.236058521705626
Karlen-pypm,Cases,FR,2021-12-06,0.0952543987268784
MUNI-ARIMA,Cases,FR,2021-12-06,0.0807065868027043
MUNI-VAR,Cases,FR,2021-12-06,0.0807065868027043
RobertWalraven-ESG,Cases,FR,2021-12-06,0.0807065868027043
USC-SIkJalpha,Cases,FR,2021-12-06,0.0952543987268784
epiforecasts-EpiNow2,Deaths,FR,2021-12-06,0.224790238225753
IEM_Health-CovidProject,Deaths,FR,2021-12-06,0.0804718589234577
ILM-EKF,Deaths,FR,2021-12-06,0.224790238225753
Karlen-pypm,Deaths,FR,2021-12-06,0.0804718589234577
MUNI-ARIMA,Deaths,FR,2021-12-06,0.0571330219636656
MUNI-LaggedRegARIMA,Deaths,FR,2021-12-06,0.0571330219636656
MUNI-VAR,Deaths,FR,2021-12-06,0.0571330219636656
RobertWalraven-ESG,Deaths,FR,2021-12-06,0.0571330219636656
UMass-MechBayes,Deaths,FR,2021-12-06,0.0804718589234577
USC-SIkJalpha,Deaths,FR,2021-12-06,0.0804718589234577
epiforecasts-EpiNow2,Cases,GB,2021-12-06,0.197824213239973
IEM_Health-CovidProject,Cases,GB,2021-12-06,0.05227341216546
ILM-EKF,Cases,GB,2021-12-06,0.197824213239973
Karlen-pypm,Cases,GB,2021-12-06,0.05227341216546
MUNI-ARIMA,Cases,GB,2021-12-06,0.149177112341224
MUNI-VAR,Cases,GB,2021-12-06,0.149177112341224
RobertWalraven-ESG,Cases,GB,2021-12-06,0.149177112341224
USC-SIkJalpha,Cases,GB,2021-12-06,0.05227341216546
epiforecasts-EpiNow2,Deaths,GB,2021-12-06,0.154990528265052
IEM_Health-CovidProject,Deaths,GB,2021-12-06,0.0703075990817914
ILM-EKF,Deaths,GB,2021-12-06,0.154990528265052
Karlen-pypm,Deaths,GB,2021-12-06,0.0703075990817914
MUNI-ARIMA,Deaths,GB,2021-12-06,0.102197136785682
MUNI-LaggedRegARIMA,Deaths,GB,2021-12-06,0.102197136785682
MUNI-VAR,Deaths,GB,2021-12-06,0.102197136785682
RobertWalraven-ESG,Deaths,GB,2021-12-06,0.102197136785682
UMass-MechBayes,Deaths,GB,2021-12-06,0.0703075990817914
USC-SIkJalpha,Deaths,GB,2021-12-06,0.0703075990817914
epiforecasts-EpiNow2,Cases,PL,2021-12-06,0.0882893060369631
IEM_Health-CovidProject,Cases,PL,2021-12-06,0.0647304984626594
ILM-EKF,Cases,PL,2021-12-06,0.0882893060369631
ITWW-county_repro,Cases,PL,2021-12-06,0.0882893060369631
Karlen-pypm,Cases,PL,2021-12-06,0.0647304984626594
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-12-06,0.0647304984626594
MUNI-ARIMA,Cases,PL,2021-12-06,0.137159863191938
MUNI-VAR,Cases,PL,2021-12-06,0.137159863191938
PL_GRedlarski-DistrictsSum,Cases,PL,2021-12-06,0.0647304984626594
RobertWalraven-ESG,Cases,PL,2021-12-06,0.137159863191938
USC-SIkJalpha,Cases,PL,2021-12-06,0.0647304984626594
epiforecasts-EpiNow2,Deaths,PL,2021-12-06,0.13955565234269
IEM_Health-CovidProject,Deaths,PL,2021-12-06,0.0644910955597731
ILM-EKF,Deaths,PL,2021-12-06,0.13955565234269
ITWW-county_repro,Deaths,PL,2021-12-06,0.13955565234269
Karlen-pypm,Deaths,PL,2021-12-06,0.0644910955597731
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-12-06,0.0644910955597731
MUNI-ARIMA,Deaths,PL,2021-12-06,0.0647193912932661
MUNI-LaggedRegARIMA,Deaths,PL,2021-12-06,0.0647193912932661
MUNI-VAR,Deaths,PL,2021-12-06,0.0647193912932661
RobertWalraven-ESG,Deaths,PL,2021-12-06,0.0647193912932661
UMass-MechBayes,Deaths,PL,2021-12-06,0.0644910955597731
USC-SIkJalpha,Deaths,PL,2021-12-06,0.0644910955597731
epiforecasts-EpiNow2,Cases,CZ,2021-12-13,0.104986837577887
IEM_Health-CovidProject,Cases,CZ,2021-12-13,0.124594327002892
ILM-EKF,Cases,CZ,2021-12-13,0.104986837577887
MUNI-ARIMA,Cases,CZ,2021-12-13,0.138747781278517
MUNI-VAR,Cases,CZ,2021-12-13,0.138747781278517
MUNI_DMS-SEIAR,Cases,CZ,2021-12-13,0.124594327002892
RobertWalraven-ESG,Cases,CZ,2021-12-13,0.138747781278517
USC-SIkJalpha,Cases,CZ,2021-12-13,0.124594327002892
IEM_Health-CovidProject,Deaths,CZ,2021-12-13,0.0744578819650909
ILM-EKF,Deaths,CZ,2021-12-13,0.280523700915494
MUNI-ARIMA,Deaths,CZ,2021-12-13,0.105411192806036
MUNI-LaggedRegARIMA,Deaths,CZ,2021-12-13,0.105411192806036
MUNI-VAR,Deaths,CZ,2021-12-13,0.105411192806036
MUNI_DMS-SEIAR,Deaths,CZ,2021-12-13,0.0744578819650909
RobertWalraven-ESG,Deaths,CZ,2021-12-13,0.105411192806036
UMass-MechBayes,Deaths,CZ,2021-12-13,0.0744578819650909
USC-SIkJalpha,Deaths,CZ,2021-12-13,0.0744578819650909
epiforecasts-EpiNow2,Cases,DE,2021-12-13,0.0828713630134947
FIAS_FZJ-Epi1Ger,Cases,DE,2021-12-13,0.0417534217798826
HZI-AgeExtendedSEIR,Cases,DE,2021-12-13,0.0417534217798826
IEM_Health-CovidProject,Cases,DE,2021-12-13,0.0417534217798826
ILM-EKF,Cases,DE,2021-12-13,0.0828713630134947
itwm-dSEIR,Cases,DE,2021-12-13,0.0417534217798826
ITWW-county_repro,Cases,DE,2021-12-13,0.0828713630134947
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-12-13,0.0417534217798826
MUNI-ARIMA,Cases,DE,2021-12-13,0.166955126760073
MUNI-VAR,Cases,DE,2021-12-13,0.166955126760073
RobertWalraven-ESG,Cases,DE,2021-12-13,0.166955126760073
USC-SIkJalpha,Cases,DE,2021-12-13,0.0417534217798826
epiforecasts-EpiNow2,Deaths,DE,2021-12-13,0.106858998820573
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-12-13,0.0326623093954559
HZI-AgeExtendedSEIR,Deaths,DE,2021-12-13,0.0326623093954559
IEM_Health-CovidProject,Deaths,DE,2021-12-13,0.0326623093954559
ILM-EKF,Deaths,DE,2021-12-13,0.106858998820573
itwm-dSEIR,Deaths,DE,2021-12-13,0.0326623093954559
ITWW-county_repro,Deaths,DE,2021-12-13,0.106858998820573
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-12-13,0.0326623093954559
MUNI-ARIMA,Deaths,DE,2021-12-13,0.112696709442523
MUNI-LaggedRegARIMA,Deaths,DE,2021-12-13,0.112696709442523
MUNI-VAR,Deaths,DE,2021-12-13,0.112696709442523
RobertWalraven-ESG,Deaths,DE,2021-12-13,0.112696709442523
UMass-MechBayes,Deaths,DE,2021-12-13,0.0326623093954559
USC-SIkJalpha,Deaths,DE,2021-12-13,0.0326623093954559
epiforecasts-EpiNow2,Cases,FR,2021-12-13,0.201945244667067
IEM_Health-CovidProject,Cases,FR,2021-12-13,0.18585923656507
ILM-EKF,Cases,FR,2021-12-13,0.201945244667067
MUNI-ARIMA,Cases,FR,2021-12-13,0.0747970125119089
MUNI-VAR,Cases,FR,2021-12-13,0.0747970125119089
RobertWalraven-ESG,Cases,FR,2021-12-13,0.0747970125119089
USC-SIkJalpha,Cases,FR,2021-12-13,0.18585923656507
epiforecasts-EpiNow2,Deaths,FR,2021-12-13,0.195912293130192
IEM_Health-CovidProject,Deaths,FR,2021-12-13,0.124669036479662
ILM-EKF,Deaths,FR,2021-12-13,0.195912293130192
MUNI-ARIMA,Deaths,FR,2021-12-13,0.0585420760751577
MUNI-LaggedRegARIMA,Deaths,FR,2021-12-13,0.0585420760751577
MUNI-VAR,Deaths,FR,2021-12-13,0.0585420760751577
RobertWalraven-ESG,Deaths,FR,2021-12-13,0.0585420760751577
UMass-MechBayes,Deaths,FR,2021-12-13,0.124669036479662
USC-SIkJalpha,Deaths,FR,2021-12-13,0.124669036479662
epiforecasts-EpiNow2,Cases,GB,2021-12-13,0.259782756640226
IEM_Health-CovidProject,Cases,GB,2021-12-13,0.053792203426674
ILM-EKF,Cases,GB,2021-12-13,0.259782756640226
MUNI-ARIMA,Cases,GB,2021-12-13,0.1242833599554
MUNI-VAR,Cases,GB,2021-12-13,0.1242833599554
RobertWalraven-ESG,Cases,GB,2021-12-13,0.1242833599554
USC-SIkJalpha,Cases,GB,2021-12-13,0.053792203426674
epiforecasts-EpiNow2,Deaths,GB,2021-12-13,0.132455419100053
IEM_Health-CovidProject,Deaths,GB,2021-12-13,0.111427388478347
ILM-EKF,Deaths,GB,2021-12-13,0.132455419100053
MUNI-ARIMA,Deaths,GB,2021-12-13,0.100201749091214
MUNI-LaggedRegARIMA,Deaths,GB,2021-12-13,0.100201749091214
MUNI-VAR,Deaths,GB,2021-12-13,0.100201749091214
RobertWalraven-ESG,Deaths,GB,2021-12-13,0.100201749091214
UMass-MechBayes,Deaths,GB,2021-12-13,0.111427388478347
USC-SIkJalpha,Deaths,GB,2021-12-13,0.111427388478347
epiforecasts-EpiNow2,Cases,PL,2021-12-13,0.101041654966391
IEM_Health-CovidProject,Cases,PL,2021-12-13,0.0633194963577707
ILM-EKF,Cases,PL,2021-12-13,0.101041654966391
ITWW-county_repro,Cases,PL,2021-12-13,0.101041654966391
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-12-13,0.0633194963577707
MUNI-ARIMA,Cases,PL,2021-12-13,0.147865683223248
MUNI-VAR,Cases,PL,2021-12-13,0.147865683223248
PL_GRedlarski-DistrictsSum,Cases,PL,2021-12-13,0.0633194963577707
RobertWalraven-ESG,Cases,PL,2021-12-13,0.147865683223248
USC-SIkJalpha,Cases,PL,2021-12-13,0.0633194963577707
epiforecasts-EpiNow2,Deaths,PL,2021-12-13,0.144513579401824
IEM_Health-CovidProject,Deaths,PL,2021-12-13,0.0709949981239272
ILM-EKF,Deaths,PL,2021-12-13,0.144513579401824
ITWW-county_repro,Deaths,PL,2021-12-13,0.144513579401824
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-12-13,0.0709949981239272
MUNI-ARIMA,Deaths,PL,2021-12-13,0.0706198173247047
MUNI-LaggedRegARIMA,Deaths,PL,2021-12-13,0.0706198173247047
MUNI-VAR,Deaths,PL,2021-12-13,0.0706198173247047
RobertWalraven-ESG,Deaths,PL,2021-12-13,0.0706198173247047
UMass-MechBayes,Deaths,PL,2021-12-13,0.0709949981239272
USC-SIkJalpha,Deaths,PL,2021-12-13,0.0709949981239272
epiforecasts-EpiNow2,Cases,CZ,2021-12-20,0.267045156437891
IEM_Health-CovidProject,Cases,CZ,2021-12-20,0.132271302117234
MUNI-ARIMA,Cases,CZ,2021-12-20,0.112046979070136
MUNI-VAR,Cases,CZ,2021-12-20,0.112046979070136
MUNI_DMS-SEIAR,Cases,CZ,2021-12-20,0.132271302117234
RobertWalraven-ESG,Cases,CZ,2021-12-20,0.112046979070136
USC-SIkJalpha,Cases,CZ,2021-12-20,0.132271302117234
epiforecasts-EpiNow2,Deaths,CZ,2021-12-20,0.263751381945534
IEM_Health-CovidProject,Deaths,CZ,2021-12-20,0.0747356199406934
MUNI-ARIMA,Deaths,CZ,2021-12-20,0.109326534572923
MUNI-LaggedRegARIMA,Deaths,CZ,2021-12-20,0.109326534572923
MUNI-VAR,Deaths,CZ,2021-12-20,0.109326534572923
MUNI_DMS-SEIAR,Deaths,CZ,2021-12-20,0.0747356199406934
RobertWalraven-ESG,Deaths,CZ,2021-12-20,0.109326534572923
UMass-MechBayes,Deaths,CZ,2021-12-20,0.0747356199406934
USC-SIkJalpha,Deaths,CZ,2021-12-20,0.0747356199406934
CovidMetrics-epiBATS,Cases,DE,2021-12-20,0.0909626393447909
epiforecasts-EpiNow2,Cases,DE,2021-12-20,0.156301610095896
FIAS_FZJ-Epi1Ger,Cases,DE,2021-12-20,0.0647092444858089
HZI-AgeExtendedSEIR,Cases,DE,2021-12-20,0.0647092444858089
IEM_Health-CovidProject,Cases,DE,2021-12-20,0.0647092444858089
itwm-dSEIR,Cases,DE,2021-12-20,0.0647092444858089
ITWW-county_repro,Cases,DE,2021-12-20,0.156301610095896
MUNI-ARIMA,Cases,DE,2021-12-20,0.0909626393447909
MUNI-VAR,Cases,DE,2021-12-20,0.0909626393447909
RobertWalraven-ESG,Cases,DE,2021-12-20,0.0909626393447909
USC-SIkJalpha,Cases,DE,2021-12-20,0.0647092444858089
epiforecasts-EpiNow2,Deaths,DE,2021-12-20,0.16465678002415
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-12-20,0.04062445277733
HZI-AgeExtendedSEIR,Deaths,DE,2021-12-20,0.04062445277733
IEM_Health-CovidProject,Deaths,DE,2021-12-20,0.04062445277733
itwm-dSEIR,Deaths,DE,2021-12-20,0.04062445277733
ITWW-county_repro,Deaths,DE,2021-12-20,0.16465678002415
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-12-20,0.04062445277733
MUNI-ARIMA,Deaths,DE,2021-12-20,0.0965788176275978
MUNI-LaggedRegARIMA,Deaths,DE,2021-12-20,0.0965788176275978
MUNI-VAR,Deaths,DE,2021-12-20,0.0965788176275978
RobertWalraven-ESG,Deaths,DE,2021-12-20,0.0965788176275978
UMass-MechBayes,Deaths,DE,2021-12-20,0.04062445277733
USC-SIkJalpha,Deaths,DE,2021-12-20,0.04062445277733
epiforecasts-EpiNow2,Cases,FR,2021-12-20,0.246339856292233
IEM_Health-CovidProject,Cases,FR,2021-12-20,0.218353392436864
MUNI-ARIMA,Cases,FR,2021-12-20,0.105651119611347
MUNI-VAR,Cases,FR,2021-12-20,0.105651119611347
RobertWalraven-ESG,Cases,FR,2021-12-20,0.105651119611347
USC-SIkJalpha,Cases,FR,2021-12-20,0.218353392436864
epiforecasts-EpiNow2,Deaths,FR,2021-12-20,0.245111678329773
IEM_Health-CovidProject,Deaths,FR,2021-12-20,0.152177621306285
MUNI-ARIMA,Deaths,FR,2021-12-20,0.0745888644378427
MUNI-LaggedRegARIMA,Deaths,FR,2021-12-20,0.0745888644378427
MUNI-VAR,Deaths,FR,2021-12-20,0.0745888644378427
RobertWalraven-ESG,Deaths,FR,2021-12-20,0.0745888644378427
UMass-MechBayes,Deaths,FR,2021-12-20,0.152177621306285
USC-SIkJalpha,Deaths,FR,2021-12-20,0.152177621306285
epiforecasts-EpiNow2,Cases,GB,2021-12-20,0.488170010696772
IEM_Health-CovidProject,Cases,GB,2021-12-20,0.084229443404354
MUNI-ARIMA,Cases,GB,2021-12-20,0.11445703416484
MUNI-VAR,Cases,GB,2021-12-20,0.11445703416484
RobertWalraven-ESG,Cases,GB,2021-12-20,0.11445703416484
USC-SIkJalpha,Cases,GB,2021-12-20,0.084229443404354
epiforecasts-EpiNow2,Deaths,GB,2021-12-20,0.248093690859482
IEM_Health-CovidProject,Deaths,GB,2021-12-20,0.119266422611958
MUNI-ARIMA,Deaths,GB,2021-12-20,0.0985267603261613
MUNI-LaggedRegARIMA,Deaths,GB,2021-12-20,0.0985267603261613
MUNI-VAR,Deaths,GB,2021-12-20,0.0985267603261613
RobertWalraven-ESG,Deaths,GB,2021-12-20,0.0985267603261613
UMass-MechBayes,Deaths,GB,2021-12-20,0.119266422611958
USC-SIkJalpha,Deaths,GB,2021-12-20,0.119266422611958
epiforecasts-EpiNow2,Cases,PL,2021-12-20,0.170181846942934
IEM_Health-CovidProject,Cases,PL,2021-12-20,0.0712621328811908
ITWW-county_repro,Cases,PL,2021-12-20,0.170181846942934
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-12-20,0.0712621328811908
MUNI-ARIMA,Cases,PL,2021-12-20,0.12486259152979
MUNI-VAR,Cases,PL,2021-12-20,0.12486259152979
PL_GRedlarski-DistrictsSum,Cases,PL,2021-12-20,0.0712621328811908
RobertWalraven-ESG,Cases,PL,2021-12-20,0.12486259152979
USC-SIkJalpha,Cases,PL,2021-12-20,0.0712621328811908
epiforecasts-EpiNow2,Deaths,PL,2021-12-20,0.206256232092629
IEM_Health-CovidProject,Deaths,PL,2021-12-20,0.0734495177954653
ITWW-county_repro,Deaths,PL,2021-12-20,0.206256232092629
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-12-20,0.0734495177954653
MUNI-ARIMA,Deaths,PL,2021-12-20,0.0734223661582204
MUNI-LaggedRegARIMA,Deaths,PL,2021-12-20,0.0734223661582204
MUNI-VAR,Deaths,PL,2021-12-20,0.0734223661582204
RobertWalraven-ESG,Deaths,PL,2021-12-20,0.0734223661582204
UMass-MechBayes,Deaths,PL,2021-12-20,0.0734495177954653
USC-SIkJalpha,Deaths,PL,2021-12-20,0.0734495177954653
epiforecasts-EpiNow2,Cases,CZ,2021-12-27,0.159970590729781
IEM_Health-CovidProject,Cases,CZ,2021-12-27,0.133572593338153
ILM-EKF,Cases,CZ,2021-12-27,0.159970590729781
MUNI-ARIMA,Cases,CZ,2021-12-27,0.0931136795086594
MUNI-VAR,Cases,CZ,2021-12-27,0.0931136795086594
MUNI_DMS-SEIAR,Cases,CZ,2021-12-27,0.133572593338153
RobertWalraven-ESG,Cases,CZ,2021-12-27,0.0931136795086594
USC-SIkJalpha,Cases,CZ,2021-12-27,0.133572593338153
IEM_Health-CovidProject,Deaths,CZ,2021-12-27,0.0767647493963883
ILM-EKF,Deaths,CZ,2021-12-27,0.27312578412865
MUNI-ARIMA,Deaths,CZ,2021-12-27,0.104953804571449
MUNI-LaggedRegARIMA,Deaths,CZ,2021-12-27,0.104953804571449
MUNI-VAR,Deaths,CZ,2021-12-27,0.104953804571449
MUNI_DMS-SEIAR,Deaths,CZ,2021-12-27,0.0767647493963883
RobertWalraven-ESG,Deaths,CZ,2021-12-27,0.104953804571449
UMass-MechBayes,Deaths,CZ,2021-12-27,0.0767647493963883
USC-SIkJalpha,Deaths,CZ,2021-12-27,0.0767647493963883
CovidMetrics-epiBATS,Cases,DE,2021-12-27,0.0871001213505595
epiforecasts-EpiNow2,Cases,DE,2021-12-27,0.115535909159239
FIAS_FZJ-Epi1Ger,Cases,DE,2021-12-27,0.0609983574240088
HZI-AgeExtendedSEIR,Cases,DE,2021-12-27,0.0609983574240088
IEM_Health-CovidProject,Cases,DE,2021-12-27,0.0609983574240088
ILM-EKF,Cases,DE,2021-12-27,0.115535909159239
itwm-dSEIR,Cases,DE,2021-12-27,0.0609983574240088
ITWW-county_repro,Cases,DE,2021-12-27,0.115535909159239
MUNI-ARIMA,Cases,DE,2021-12-27,0.0871001213505595
