model,target_type,location,forecast_date,weights
LANL-GrowthRate,Cases,PL,2021-08-30,0.0879780463270843
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-08-30,0.108536444735877
MUNI-ARIMA,Cases,PL,2021-08-30,0.0527027955061384
PL_GRedlarski-DistrictsSum,Cases,PL,2021-08-30,0.108536444735877
RobertWalraven-ESG,Cases,PL,2021-08-30,0.0527027955061384
USC-SIkJalpha,Cases,PL,2021-08-30,0.108536444735877
epiforecasts-EpiNow2,Deaths,PL,2021-08-30,0.0721538071512732
IEM_Health-CovidProject,Deaths,PL,2021-08-30,0.0947330838233332
ILM-EKF,Deaths,PL,2021-08-30,0.0721538071512732
ITWW-county_repro,Deaths,PL,2021-08-30,0.0721538071512732
Karlen-pypm,Deaths,PL,2021-08-30,0.0947330838233332
LANL-GrowthRate,Deaths,PL,2021-08-30,0.0721538071512732
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-08-30,0.0947330838233332
MUNI-ARIMA,Deaths,PL,2021-08-30,0.118859676139121
RobertWalraven-ESG,Deaths,PL,2021-08-30,0.118859676139121
UMass-MechBayes,Deaths,PL,2021-08-30,0.0947330838233332
USC-SIkJalpha,Deaths,PL,2021-08-30,0.0947330838233332
epiforecasts-EpiNow2,Cases,CZ,2021-09-06,0.100420577707144
IEM_Health-CovidProject,Cases,CZ,2021-09-06,0.119892171555935
ILM-EKF,Cases,CZ,2021-09-06,0.100420577707144
Karlen-pypm,Cases,CZ,2021-09-06,0.119892171555935
LANL-GrowthRate,Cases,CZ,2021-09-06,0.100420577707144
MUNI-ARIMA,Cases,CZ,2021-09-06,0.109584790327415
MUNI_DMS-SEIAR,Cases,CZ,2021-09-06,0.119892171555935
RobertWalraven-ESG,Cases,CZ,2021-09-06,0.109584790327415
USC-SIkJalpha,Cases,CZ,2021-09-06,0.119892171555935
epiforecasts-EpiNow2,Deaths,CZ,2021-09-06,0.116447908234547
IEM_Health-CovidProject,Deaths,CZ,2021-09-06,0.0878423992798551
ILM-EKF,Deaths,CZ,2021-09-06,0.116447908234547
Karlen-pypm,Deaths,CZ,2021-09-06,0.0878423992798551
LANL-GrowthRate,Deaths,CZ,2021-09-06,0.116447908234547
MUNI-ARIMA,Deaths,CZ,2021-09-06,0.105722139448542
MUNI_DMS-SEIAR,Deaths,CZ,2021-09-06,0.0878423992798551
RobertWalraven-ESG,Deaths,CZ,2021-09-06,0.105722139448542
UMass-MechBayes,Deaths,CZ,2021-09-06,0.0878423992798551
USC-SIkJalpha,Deaths,CZ,2021-09-06,0.0878423992798551
CovidMetrics-epiBATS,Cases,DE,2021-09-06,0.0861236439908099
epiforecasts-EpiNow2,Cases,DE,2021-09-06,0.0834604657851396
FIAS_FZJ-Epi1Ger,Cases,DE,2021-09-06,0.0459519372708861
HZI-AgeExtendedSEIR,Cases,DE,2021-09-06,0.0459519372708861
IEM_Health-CovidProject,Cases,DE,2021-09-06,0.0459519372708861
ILM-EKF,Cases,DE,2021-09-06,0.0834604657851396
itwm-dSEIR,Cases,DE,2021-09-06,0.0459519372708861
ITWW-county_repro,Cases,DE,2021-09-06,0.0834604657851396
Karlen-pypm,Cases,DE,2021-09-06,0.0459519372708861
LANL-GrowthRate,Cases,DE,2021-09-06,0.0834604657851396
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-09-06,0.0459519372708861
MUNI-ARIMA,Cases,DE,2021-09-06,0.0861236439908099
RobertWalraven-ESG,Cases,DE,2021-09-06,0.0861236439908099
UNIPV-BayesINGARCHX,Cases,DE,2021-09-06,0.0861236439908099
USC-SIkJalpha,Cases,DE,2021-09-06,0.0459519372708861
epiforecasts-EpiNow2,Deaths,DE,2021-09-06,0.0592819521319946
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-09-06,0.0354475896726942
HZI-AgeExtendedSEIR,Deaths,DE,2021-09-06,0.0354475896726942
IEM_Health-CovidProject,Deaths,DE,2021-09-06,0.0354475896726942
ILM-EKF,Deaths,DE,2021-09-06,0.0592819521319946
itwm-dSEIR,Deaths,DE,2021-09-06,0.0354475896726942
ITWW-county_repro,Deaths,DE,2021-09-06,0.0592819521319946
Karlen-pypm,Deaths,DE,2021-09-06,0.0354475896726942
LANL-GrowthRate,Deaths,DE,2021-09-06,0.0592819521319946
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-09-06,0.0354475896726942
MUNI-ARIMA,Deaths,DE,2021-09-06,0.239645737045234
RobertWalraven-ESG,Deaths,DE,2021-09-06,0.239645737045234
UMass-MechBayes,Deaths,DE,2021-09-06,0.0354475896726942
USC-SIkJalpha,Deaths,DE,2021-09-06,0.0354475896726942
epiforecasts-EpiNow2,Cases,FR,2021-09-06,0.122930256098734
IEM_Health-CovidProject,Cases,FR,2021-09-06,0.0943552292105481
ILM-EKF,Cases,FR,2021-09-06,0.122930256098734
Karlen-pypm,Cases,FR,2021-09-06,0.0943552292105481
LANL-GrowthRate,Cases,FR,2021-09-06,0.122930256098734
MUNI-ARIMA,Cases,FR,2021-09-06,0.174071772036076
RobertWalraven-ESG,Cases,FR,2021-09-06,0.174071772036076
USC-SIkJalpha,Cases,FR,2021-09-06,0.0943552292105481
epiforecasts-EpiNow2,Deaths,FR,2021-09-06,0.145568152061846
IEM_Health-CovidProject,Deaths,FR,2021-09-06,0.0346900412426773
ILM-EKF,Deaths,FR,2021-09-06,0.145568152061846
Karlen-pypm,Deaths,FR,2021-09-06,0.0346900412426773
LANL-GrowthRate,Deaths,FR,2021-09-06,0.145568152061846
MUNI-ARIMA,Deaths,FR,2021-09-06,0.212267689421876
RobertWalraven-ESG,Deaths,FR,2021-09-06,0.212267689421876
UMass-MechBayes,Deaths,FR,2021-09-06,0.0346900412426773
USC-SIkJalpha,Deaths,FR,2021-09-06,0.0346900412426773
epiforecasts-EpiNow2,Cases,GB,2021-09-06,0.184410742265354
IEM_Health-CovidProject,Cases,GB,2021-09-06,0.0236646435999067
ILM-EKF,Cases,GB,2021-09-06,0.184410742265354
Karlen-pypm,Cases,GB,2021-09-06,0.0236646435999067
LANL-GrowthRate,Cases,GB,2021-09-06,0.184410742265354
MUNI-ARIMA,Cases,GB,2021-09-06,0.187886921202109
RobertWalraven-ESG,Cases,GB,2021-09-06,0.187886921202109
USC-SIkJalpha,Cases,GB,2021-09-06,0.0236646435999067
epiforecasts-EpiNow2,Deaths,GB,2021-09-06,0.123126809610442
IEM_Health-CovidProject,Deaths,GB,2021-09-06,0.0618366104654406
ILM-EKF,Deaths,GB,2021-09-06,0.123126809610442
Karlen-pypm,Deaths,GB,2021-09-06,0.0618366104654406
LANL-GrowthRate,Deaths,GB,2021-09-06,0.123126809610442
MUNI-ARIMA,Deaths,GB,2021-09-06,0.191636564653456
RobertWalraven-ESG,Deaths,GB,2021-09-06,0.191636564653456
UMass-MechBayes,Deaths,GB,2021-09-06,0.0618366104654406
USC-SIkJalpha,Deaths,GB,2021-09-06,0.0618366104654406
epiforecasts-EpiNow2,Cases,PL,2021-09-06,0.101522572434938
IEM_Health-CovidProject,Cases,PL,2021-09-06,0.0927211665041509
ILM-EKF,Cases,PL,2021-09-06,0.101522572434938
ITWW-county_repro,Cases,PL,2021-09-06,0.101522572434938
Karlen-pypm,Cases,PL,2021-09-06,0.0927211665041509
LANL-GrowthRate,Cases,PL,2021-09-06,0.101522572434938
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-09-06,0.0927211665041509
MUNI-ARIMA,Cases,PL,2021-09-06,0.0651519388697474
PL_GRedlarski-DistrictsSum,Cases,PL,2021-09-06,0.0927211665041509
RobertWalraven-ESG,Cases,PL,2021-09-06,0.0651519388697474
USC-SIkJalpha,Cases,PL,2021-09-06,0.0927211665041509
epiforecasts-EpiNow2,Deaths,PL,2021-09-06,0.096473137077238
IEM_Health-CovidProject,Deaths,PL,2021-09-06,0.0785689417226551
ILM-EKF,Deaths,PL,2021-09-06,0.096473137077238
ITWW-county_repro,Deaths,PL,2021-09-06,0.096473137077238
Karlen-pypm,Deaths,PL,2021-09-06,0.0785689417226551
LANL-GrowthRate,Deaths,PL,2021-09-06,0.096473137077238
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-09-06,0.0785689417226551
MUNI-ARIMA,Deaths,PL,2021-09-06,0.110631371538886
RobertWalraven-ESG,Deaths,PL,2021-09-06,0.110631371538886
UMass-MechBayes,Deaths,PL,2021-09-06,0.0785689417226551
USC-SIkJalpha,Deaths,PL,2021-09-06,0.0785689417226551
epiforecasts-EpiNow2,Cases,CZ,2021-09-13,0.111744736354041
IEM_Health-CovidProject,Cases,CZ,2021-09-13,0.0887782812352423
ILM-EKF,Cases,CZ,2021-09-13,0.111744736354041
Karlen-pypm,Cases,CZ,2021-09-13,0.0887782812352423
LANL-GrowthRate,Cases,CZ,2021-09-13,0.111744736354041
MUNI-ARIMA,Cases,CZ,2021-09-13,0.154826332998454
MUNI_DMS-SEIAR,Cases,CZ,2021-09-13,0.0887782812352423
RobertWalraven-ESG,Cases,CZ,2021-09-13,0.154826332998454
USC-SIkJalpha,Cases,CZ,2021-09-13,0.0887782812352423
epiforecasts-EpiNow2,Deaths,CZ,2021-09-13,0.124555528084003
IEM_Health-CovidProject,Deaths,CZ,2021-09-13,0.0956155811604486
ILM-EKF,Deaths,CZ,2021-09-13,0.124555528084003
Karlen-pypm,Deaths,CZ,2021-09-13,0.0956155811604486
LANL-GrowthRate,Deaths,CZ,2021-09-13,0.124555528084003
MUNI-ARIMA,Deaths,CZ,2021-09-13,0.0741277549728743
MUNI_DMS-SEIAR,Deaths,CZ,2021-09-13,0.0956155811604486
RobertWalraven-ESG,Deaths,CZ,2021-09-13,0.0741277549728743
UMass-MechBayes,Deaths,CZ,2021-09-13,0.0956155811604486
USC-SIkJalpha,Deaths,CZ,2021-09-13,0.0956155811604486
CovidMetrics-epiBATS,Cases,DE,2021-09-13,0.136118495853454
epiforecasts-EpiNow2,Cases,DE,2021-09-13,0.0644209747302085
FIAS_FZJ-Epi1Ger,Cases,DE,2021-09-13,0.0282631596664785
HZI-AgeExtendedSEIR,Cases,DE,2021-09-13,0.0282631596664785
IEM_Health-CovidProject,Cases,DE,2021-09-13,0.0282631596664785
ILM-EKF,Cases,DE,2021-09-13,0.0644209747302085
itwm-dSEIR,Cases,DE,2021-09-13,0.0282631596664785
ITWW-county_repro,Cases,DE,2021-09-13,0.0644209747302085
Karlen-pypm,Cases,DE,2021-09-13,0.0282631596664785
LANL-GrowthRate,Cases,DE,2021-09-13,0.0644209747302085
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-09-13,0.0282631596664785
MUNI-ARIMA,Cases,DE,2021-09-13,0.136118495853454
RobertWalraven-ESG,Cases,DE,2021-09-13,0.136118495853454
UNIPV-BayesINGARCHX,Cases,DE,2021-09-13,0.136118495853454
USC-SIkJalpha,Cases,DE,2021-09-13,0.0282631596664785
epiforecasts-EpiNow2,Deaths,DE,2021-09-13,0.0639860738444392
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-09-13,0.037831294119747
HZI-AgeExtendedSEIR,Deaths,DE,2021-09-13,0.037831294119747
IEM_Health-CovidProject,Deaths,DE,2021-09-13,0.037831294119747
ILM-EKF,Deaths,DE,2021-09-13,0.0639860738444392
itwm-dSEIR,Deaths,DE,2021-09-13,0.037831294119747
ITWW-county_repro,Deaths,DE,2021-09-13,0.0639860738444392
Karlen-pypm,Deaths,DE,2021-09-13,0.037831294119747
LANL-GrowthRate,Deaths,DE,2021-09-13,0.0639860738444392
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-09-13,0.037831294119747
MUNI-ARIMA,Deaths,DE,2021-09-13,0.220702675832134
RobertWalraven-ESG,Deaths,DE,2021-09-13,0.220702675832134
UMass-MechBayes,Deaths,DE,2021-09-13,0.037831294119747
USC-SIkJalpha,Deaths,DE,2021-09-13,0.037831294119747
epiforecasts-EpiNow2,Cases,FR,2021-09-13,0.142839926500076
IEM_Health-CovidProject,Cases,FR,2021-09-13,0.0847237066598441
ILM-EKF,Cases,FR,2021-09-13,0.142839926500076
Karlen-pypm,Cases,FR,2021-09-13,0.0847237066598441
LANL-GrowthRate,Cases,FR,2021-09-13,0.142839926500076
MUNI-ARIMA,Cases,FR,2021-09-13,0.15865455026012
RobertWalraven-ESG,Cases,FR,2021-09-13,0.15865455026012
USC-SIkJalpha,Cases,FR,2021-09-13,0.0847237066598441
epiforecasts-EpiNow2,Deaths,FR,2021-09-13,0.124335518139042
IEM_Health-CovidProject,Deaths,FR,2021-09-13,0.0340518424029264
ILM-EKF,Deaths,FR,2021-09-13,0.124335518139042
Karlen-pypm,Deaths,FR,2021-09-13,0.0340518424029264
LANL-GrowthRate,Deaths,FR,2021-09-13,0.124335518139042
MUNI-ARIMA,Deaths,FR,2021-09-13,0.245393037985584
RobertWalraven-ESG,Deaths,FR,2021-09-13,0.245393037985584
UMass-MechBayes,Deaths,FR,2021-09-13,0.0340518424029264
USC-SIkJalpha,Deaths,FR,2021-09-13,0.0340518424029264
epiforecasts-EpiNow2,Cases,GB,2021-09-13,0.166248933619146
IEM_Health-CovidProject,Cases,GB,2021-09-13,0.0130633176020612
ILM-EKF,Cases,GB,2021-09-13,0.166248933619146
Karlen-pypm,Cases,GB,2021-09-13,0.0130633176020612
LANL-GrowthRate,Cases,GB,2021-09-13,0.166248933619146
MUNI-ARIMA,Cases,GB,2021-09-13,0.23103162316819
RobertWalraven-ESG,Cases,GB,2021-09-13,0.23103162316819
USC-SIkJalpha,Cases,GB,2021-09-13,0.0130633176020612
epiforecasts-EpiNow2,Deaths,GB,2021-09-13,0.122309898839061
IEM_Health-CovidProject,Deaths,GB,2021-09-13,0.0756760086658863
ILM-EKF,Deaths,GB,2021-09-13,0.122309898839061
Karlen-pypm,Deaths,GB,2021-09-13,0.0756760086658863
LANL-GrowthRate,Deaths,GB,2021-09-13,0.122309898839061
MUNI-ARIMA,Deaths,GB,2021-09-13,0.165183134409636
RobertWalraven-ESG,Deaths,GB,2021-09-13,0.165183134409636
UMass-MechBayes,Deaths,GB,2021-09-13,0.0756760086658863
USC-SIkJalpha,Deaths,GB,2021-09-13,0.0756760086658863
epiforecasts-EpiNow2,Cases,PL,2021-09-13,0.100638454586915
IEM_Health-CovidProject,Cases,PL,2021-09-13,0.0781253073004567
ILM-EKF,Cases,PL,2021-09-13,0.100638454586915
ITWW-county_repro,Cases,PL,2021-09-13,0.100638454586915
Karlen-pypm,Cases,PL,2021-09-13,0.0781253073004567
LANL-GrowthRate,Cases,PL,2021-09-13,0.100638454586915
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-09-13,0.0781253073004567
MUNI-ARIMA,Cases,PL,2021-09-13,0.103409822575028
PL_GRedlarski-DistrictsSum,Cases,PL,2021-09-13,0.0781253073004567
RobertWalraven-ESG,Cases,PL,2021-09-13,0.103409822575028
USC-SIkJalpha,Cases,PL,2021-09-13,0.0781253073004567
epiforecasts-EpiNow2,Deaths,PL,2021-09-13,0.0900042389472968
IEM_Health-CovidProject,Deaths,PL,2021-09-13,0.0729776471576818
ILM-EKF,Deaths,PL,2021-09-13,0.0900042389472968
ITWW-county_repro,Deaths,PL,2021-09-13,0.0900042389472968
Karlen-pypm,Deaths,PL,2021-09-13,0.0729776471576818
LANL-GrowthRate,Deaths,PL,2021-09-13,0.0900042389472968
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-09-13,0.0729776471576818
MUNI-ARIMA,Deaths,PL,2021-09-13,0.137547404211202
RobertWalraven-ESG,Deaths,PL,2021-09-13,0.137547404211202
UMass-MechBayes,Deaths,PL,2021-09-13,0.0729776471576818
USC-SIkJalpha,Deaths,PL,2021-09-13,0.0729776471576818
epiforecasts-EpiNow2,Cases,CZ,2021-09-20,0.102644971332932
IEM_Health-CovidProject,Cases,CZ,2021-09-20,0.0846956939411535
ILM-EKF,Cases,CZ,2021-09-20,0.102644971332932
Karlen-pypm,Cases,CZ,2021-09-20,0.0846956939411535
LANL-GrowthRate,Cases,CZ,2021-09-20,0.102644971332932
MUNI-ARIMA,Cases,CZ,2021-09-20,0.176641155118295
MUNI_DMS-SEIAR,Cases,CZ,2021-09-20,0.0846956939411535
RobertWalraven-ESG,Cases,CZ,2021-09-20,0.176641155118295
USC-SIkJalpha,Cases,CZ,2021-09-20,0.0846956939411535
epiforecasts-EpiNow2,Deaths,CZ,2021-09-20,0.15571115512337
IEM_Health-CovidProject,Deaths,CZ,2021-09-20,0.075365861455711
ILM-EKF,Deaths,CZ,2021-09-20,0.15571115512337
Karlen-pypm,Deaths,CZ,2021-09-20,0.075365861455711
LANL-GrowthRate,Deaths,CZ,2021-09-20,0.15571115512337
MUNI-ARIMA,Deaths,CZ,2021-09-20,0.0780186136756681
MUNI_DMS-SEIAR,Deaths,CZ,2021-09-20,0.075365861455711
RobertWalraven-ESG,Deaths,CZ,2021-09-20,0.0780186136756681
UMass-MechBayes,Deaths,CZ,2021-09-20,0.075365861455711
USC-SIkJalpha,Deaths,CZ,2021-09-20,0.075365861455711
CovidMetrics-epiBATS,Cases,DE,2021-09-20,0.143128611529819
epiforecasts-EpiNow2,Cases,DE,2021-09-20,0.0636768057733276
FIAS_FZJ-Epi1Ger,Cases,DE,2021-09-20,0.0246826186839162
HZI-AgeExtendedSEIR,Cases,DE,2021-09-20,0.0246826186839162
IEM_Health-CovidProject,Cases,DE,2021-09-20,0.0246826186839162
ILM-EKF,Cases,DE,2021-09-20,0.0636768057733276
itwm-dSEIR,Cases,DE,2021-09-20,0.0246826186839162
ITWW-county_repro,Cases,DE,2021-09-20,0.0636768057733276
Karlen-pypm,Cases,DE,2021-09-20,0.0246826186839162
LANL-GrowthRate,Cases,DE,2021-09-20,0.0636768057733276
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-09-20,0.0246826186839162
MUNI-ARIMA,Cases,DE,2021-09-20,0.143128611529819
RobertWalraven-ESG,Cases,DE,2021-09-20,0.143128611529819
UNIPV-BayesINGARCHX,Cases,DE,2021-09-20,0.143128611529819
USC-SIkJalpha,Cases,DE,2021-09-20,0.0246826186839162
epiforecasts-EpiNow2,Deaths,DE,2021-09-20,0.0834142836694924
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-09-20,0.0417149601730498
HZI-AgeExtendedSEIR,Deaths,DE,2021-09-20,0.0417149601730498
IEM_Health-CovidProject,Deaths,DE,2021-09-20,0.0417149601730498
ILM-EKF,Deaths,DE,2021-09-20,0.0834142836694924
itwm-dSEIR,Deaths,DE,2021-09-20,0.0417149601730498
ITWW-county_repro,Deaths,DE,2021-09-20,0.0834142836694924
Karlen-pypm,Deaths,DE,2021-09-20,0.0417149601730498
LANL-GrowthRate,Deaths,DE,2021-09-20,0.0834142836694924
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-09-20,0.0417149601730498
MUNI-ARIMA,Deaths,DE,2021-09-20,0.166311591968816
RobertWalraven-ESG,Deaths,DE,2021-09-20,0.166311591968816
UMass-MechBayes,Deaths,DE,2021-09-20,0.0417149601730498
USC-SIkJalpha,Deaths,DE,2021-09-20,0.0417149601730498
epiforecasts-EpiNow2,Cases,FR,2021-09-20,0.143878747054804
IEM_Health-CovidProject,Cases,FR,2021-09-20,0.0899415018546814
ILM-EKF,Cases,FR,2021-09-20,0.143878747054804
Karlen-pypm,Cases,FR,2021-09-20,0.0899415018546814
LANL-GrowthRate,Cases,FR,2021-09-20,0.143878747054804
MUNI-ARIMA,Cases,FR,2021-09-20,0.149269626635772
RobertWalraven-ESG,Cases,FR,2021-09-20,0.149269626635772
USC-SIkJalpha,Cases,FR,2021-09-20,0.0899415018546814
epiforecasts-EpiNow2,Deaths,FR,2021-09-20,0.137237941563291
IEM_Health-CovidProject,Deaths,FR,2021-09-20,0.0276976514861057
ILM-EKF,Deaths,FR,2021-09-20,0.137237941563291
Karlen-pypm,Deaths,FR,2021-09-20,0.0276976514861057
LANL-GrowthRate,Deaths,FR,2021-09-20,0.137237941563291
MUNI-ARIMA,Deaths,FR,2021-09-20,0.238747784682853
RobertWalraven-ESG,Deaths,FR,2021-09-20,0.238747784682853
UMass-MechBayes,Deaths,FR,2021-09-20,0.0276976514861057
USC-SIkJalpha,Deaths,FR,2021-09-20,0.0276976514861057
epiforecasts-EpiNow2,Cases,GB,2021-09-20,0.0659961906202548
IEM_Health-CovidProject,Cases,GB,2021-09-20,0.111036849668865
ILM-EKF,Cases,GB,2021-09-20,0.0659961906202548
Karlen-pypm,Cases,GB,2021-09-20,0.111036849668865
LANL-GrowthRate,Cases,GB,2021-09-20,0.0659961906202548
MUNI-ARIMA,Cases,GB,2021-09-20,0.234450439566321
RobertWalraven-ESG,Cases,GB,2021-09-20,0.234450439566321
USC-SIkJalpha,Cases,GB,2021-09-20,0.111036849668865
epiforecasts-EpiNow2,Deaths,GB,2021-09-20,0.120707399373183
IEM_Health-CovidProject,Deaths,GB,2021-09-20,0.0805501929886662
ILM-EKF,Deaths,GB,2021-09-20,0.120707399373183
Karlen-pypm,Deaths,GB,2021-09-20,0.0805501929886662
LANL-GrowthRate,Deaths,GB,2021-09-20,0.120707399373183
MUNI-ARIMA,Deaths,GB,2021-09-20,0.157838514962893
RobertWalraven-ESG,Deaths,GB,2021-09-20,0.157838514962893
UMass-MechBayes,Deaths,GB,2021-09-20,0.0805501929886662
USC-SIkJalpha,Deaths,GB,2021-09-20,0.0805501929886662
epiforecasts-EpiNow2,Cases,PL,2021-09-20,0.0973807080538714
IEM_Health-CovidProject,Cases,PL,2021-09-20,0.0669579311011405
ILM-EKF,Cases,PL,2021-09-20,0.0973807080538714
ITWW-county_repro,Cases,PL,2021-09-20,0.0973807080538714
Karlen-pypm,Cases,PL,2021-09-20,0.0669579311011405
LANL-GrowthRate,Cases,PL,2021-09-20,0.0973807080538714
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-09-20,0.0669579311011405
MUNI-ARIMA,Cases,PL,2021-09-20,0.137843756139406
PL_GRedlarski-DistrictsSum,Cases,PL,2021-09-20,0.0669579311011405
RobertWalraven-ESG,Cases,PL,2021-09-20,0.137843756139406
USC-SIkJalpha,Cases,PL,2021-09-20,0.0669579311011405
epiforecasts-EpiNow2,Deaths,PL,2021-09-20,0.0815025541491388
IEM_Health-CovidProject,Deaths,PL,2021-09-20,0.073951101638114
ILM-EKF,Deaths,PL,2021-09-20,0.0815025541491388
ITWW-county_repro,Deaths,PL,2021-09-20,0.0815025541491388
Karlen-pypm,Deaths,PL,2021-09-20,0.073951101638114
LANL-GrowthRate,Deaths,PL,2021-09-20,0.0815025541491388
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-09-20,0.073951101638114
MUNI-ARIMA,Deaths,PL,2021-09-20,0.152117137606438
RobertWalraven-ESG,Deaths,PL,2021-09-20,0.152117137606438
UMass-MechBayes,Deaths,PL,2021-09-20,0.073951101638114
USC-SIkJalpha,Deaths,PL,2021-09-20,0.073951101638114
epiforecasts-EpiNow2,Cases,CZ,2021-09-27,0.10402363012989
IEM_Health-CovidProject,Cases,CZ,2021-09-27,0.0834928379780603
ILM-EKF,Cases,CZ,2021-09-27,0.10402363012989
Karlen-pypm,Cases,CZ,2021-09-27,0.0834928379780603
LANL-GrowthRate,Cases,CZ,2021-09-27,0.10402363012989
MUNI-ARIMA,Cases,CZ,2021-09-27,0.176978878849045
MUNI_DMS-SEIAR,Cases,CZ,2021-09-27,0.0834928379780603
RobertWalraven-ESG,Cases,CZ,2021-09-27,0.176978878849045
USC-SIkJalpha,Cases,CZ,2021-09-27,0.0834928379780603
epiforecasts-EpiNow2,Deaths,CZ,2021-09-27,0.150112664963707
IEM_Health-CovidProject,Deaths,CZ,2021-09-27,0.0676258981623424
ILM-EKF,Deaths,CZ,2021-09-27,0.150112664963707
Karlen-pypm,Deaths,CZ,2021-09-27,0.0676258981623424
LANL-GrowthRate,Deaths,CZ,2021-09-27,0.150112664963707
MUNI-ARIMA,Deaths,CZ,2021-09-27,0.105766257148584
MUNI_DMS-SEIAR,Deaths,CZ,2021-09-27,0.0676258981623424
RobertWalraven-ESG,Deaths,CZ,2021-09-27,0.105766257148584
UMass-MechBayes,Deaths,CZ,2021-09-27,0.0676258981623424
USC-SIkJalpha,Deaths,CZ,2021-09-27,0.0676258981623424
CovidMetrics-epiBATS,Cases,DE,2021-09-27,0.138999456264477
epiforecasts-EpiNow2,Cases,DE,2021-09-27,0.0902498584833041
FIAS_FZJ-Epi1Ger,Cases,DE,2021-09-27,0.0317145996104791
HZI-AgeExtendedSEIR,Cases,DE,2021-09-27,0.0317145996104791
IEM_Health-CovidProject,Cases,DE,2021-09-27,0.0317145996104791
ILM-EKF,Cases,DE,2021-09-27,0.0902498584833041
itwm-dSEIR,Cases,DE,2021-09-27,0.0317145996104791
ITWW-county_repro,Cases,DE,2021-09-27,0.0902498584833041
Karlen-pypm,Cases,DE,2021-09-27,0.0317145996104791
LANL-GrowthRate,Cases,DE,2021-09-27,0.0902498584833041
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-09-27,0.0317145996104791
MUNI-ARIMA,Cases,DE,2021-09-27,0.138999456264477
RobertWalraven-ESG,Cases,DE,2021-09-27,0.138999456264477
USC-SIkJalpha,Cases,DE,2021-09-27,0.0317145996104791
epiforecasts-EpiNow2,Deaths,DE,2021-09-27,0.0811055681320286
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-09-27,0.0388234593403677
HZI-AgeExtendedSEIR,Deaths,DE,2021-09-27,0.0388234593403677
IEM_Health-CovidProject,Deaths,DE,2021-09-27,0.0388234593403677
ILM-EKF,Deaths,DE,2021-09-27,0.0811055681320286
itwm-dSEIR,Deaths,DE,2021-09-27,0.0388234593403677
ITWW-county_repro,Deaths,DE,2021-09-27,0.0811055681320286
Karlen-pypm,Deaths,DE,2021-09-27,0.0388234593403677
LANL-GrowthRate,Deaths,DE,2021-09-27,0.0811055681320286
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-09-27,0.0388234593403677
MUNI-ARIMA,Deaths,DE,2021-09-27,0.182495026374472
RobertWalraven-ESG,Deaths,DE,2021-09-27,0.182495026374472
UMass-MechBayes,Deaths,DE,2021-09-27,0.0388234593403677
USC-SIkJalpha,Deaths,DE,2021-09-27,0.0388234593403677
epiforecasts-EpiNow2,Cases,FR,2021-09-27,0.133524251248306
IEM_Health-CovidProject,Cases,FR,2021-09-27,0.124502374250695
ILM-EKF,Cases,FR,2021-09-27,0.133524251248306
Karlen-pypm,Cases,FR,2021-09-27,0.124502374250695
LANL-GrowthRate,Cases,FR,2021-09-27,0.133524251248306
MUNI-ARIMA,Cases,FR,2021-09-27,0.112960061751499
RobertWalraven-ESG,Cases,FR,2021-09-27,0.112960061751499
USC-SIkJalpha,Cases,FR,2021-09-27,0.124502374250695
epiforecasts-EpiNow2,Deaths,FR,2021-09-27,0.132691612649648
IEM_Health-CovidProject,Deaths,FR,2021-09-27,0.0367164208048354
ILM-EKF,Deaths,FR,2021-09-27,0.132691612649648
Karlen-pypm,Deaths,FR,2021-09-27,0.0367164208048354
LANL-GrowthRate,Deaths,FR,2021-09-27,0.132691612649648
MUNI-ARIMA,Deaths,FR,2021-09-27,0.227529739415857
RobertWalraven-ESG,Deaths,FR,2021-09-27,0.227529739415857
UMass-MechBayes,Deaths,FR,2021-09-27,0.0367164208048354
USC-SIkJalpha,Deaths,FR,2021-09-27,0.0367164208048354
epiforecasts-EpiNow2,Cases,GB,2021-09-27,0.0586275245049205
IEM_Health-CovidProject,Cases,GB,2021-09-27,0.126251553092753
ILM-EKF,Cases,GB,2021-09-27,0.0586275245049205
Karlen-pypm,Cases,GB,2021-09-27,0.126251553092753
LANL-GrowthRate,Cases,GB,2021-09-27,0.0586275245049205
MUNI-ARIMA,Cases,GB,2021-09-27,0.22268138360349
