model,location,target_type,forecast_date,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,target_end_date
mech_ensemble,CZ,Cases,2021-03-15,1,4767.98391304348,4084.07086956522,0,683.913043478261,0.223478260869565,0.3,6392,2021-03-20
mech_ensemble,DE,Cases,2021-03-15,1,5325.12695652174,2578.51826086957,2746.60869565217,0,-0.124347826086957,-0.7,8888,2021-03-20
mech_ensemble,FR,Cases,2021-03-15,1,26936.18,11880.5713043478,15055.6086956522,0,-0.0373913043478261,-0.6,46274,2021-03-20
mech_ensemble,GB,Cases,2021-03-15,1,2536.82652173913,2311.47869565217,225.347826086957,0,0.310434782608696,-0.2,2757,2021-03-20
mech_ensemble,PL,Cases,2021-03-15,1,12586.8813043478,2186.9247826087,10399.9565217391,0,-0.385217391304348,-0.95,18301,2021-03-20
mech_ensemble,CZ,Deaths,2021-03-15,1,108.703043478261,59.2682608695652,0,49.4347826086957,-0.0373913043478261,0.6,211,2021-03-20
mech_ensemble,DE,Deaths,2021-03-15,1,94.0221739130435,79.1526086956522,0,14.8695652173913,0.223478260869565,0.3,114,2021-03-20
mech_ensemble,FR,Deaths,2021-03-15,1,157.351086956522,144.198913043478,13.1521739130435,0,0.310434782608696,-0.2,137.5,2021-03-20
mech_ensemble,GB,Deaths,2021-03-15,1,109.257608695652,97.6489130434783,0,11.6086956521739,0.310434782608696,0.2,128,2021-03-20
mech_ensemble,PL,Deaths,2021-03-15,1,131.405652173913,102.318695652174,29.0869565217391,0,0.223478260869565,-0.3,179,2021-03-20
mech_ensemble,CZ,Cases,2021-03-15,2,5571.30739130435,3760.91608695652,0,1810.39130434783,0.0495652173913044,0.5,9913,2021-03-27
mech_ensemble,DE,Cases,2021-03-15,2,17069.3282608696,4427.80652173913,12641.5217391304,0,-0.298260869565217,-0.9,29329,2021-03-27
mech_ensemble,FR,Cases,2021-03-15,2,52887.5056521739,15485.31,37402.1956521739,0,-0.211304347826087,-0.8,92449.5,2021-03-27
mech_ensemble,GB,Cases,2021-03-15,2,4103.87434782609,2403.72217391304,1700.15217391304,0,0.0495652173913044,-0.5,7978.5,2021-03-27
mech_ensemble,PL,Cases,2021-03-15,2,13527.53,3401.22565217391,10126.3043478261,0,-0.385217391304348,-0.95,19235,2021-03-27
mech_ensemble,CZ,Deaths,2021-03-15,2,345.842173913044,88.2334782608696,0,257.608695652174,-0.385217391304348,0.95,593,2021-03-27
mech_ensemble,DE,Deaths,2021-03-15,2,145.859130434783,93.6417391304348,0,52.2173913043478,0.136521739130435,0.4,263,2021-03-27
mech_ensemble,FR,Deaths,2021-03-15,2,416.089347826087,164.067608695652,252.021739130435,0,-0.124347826086957,-0.7,741.5,2021-03-27
mech_ensemble,GB,Deaths,2021-03-15,2,100.650434782609,90.7808695652174,0,9.8695652173913,0.310434782608696,0.2,114,2021-03-27
mech_ensemble,PL,Deaths,2021-03-15,2,236.340434782609,134.079565217391,102.260869565217,0,0.136521739130435,-0.4,442,2021-03-27
mech_ensemble,CZ,Cases,2021-03-15,3,6263.99913043478,3474.52086956522,0,2789.47826086957,-0.0373913043478261,0.6,11642,2021-04-03
mech_ensemble,DE,Cases,2021-03-15,3,8740.10913043478,8353.54391304348,0,386.565217391304,0.310434782608696,0.2,5289,2021-04-03
mech_ensemble,FR,Cases,2021-03-15,3,37316.4460869565,19701.272173913,17615.1739130435,0,-0.0373913043478261,-0.6,64107,2021-04-03
mech_ensemble,GB,Cases,2021-03-15,3,2505.90086956522,2403.0747826087,102.826086956522,0,0.310434782608696,-0.2,2000,2021-04-03
mech_ensemble,PL,Cases,2021-03-15,3,4543.39347826087,4197.21956521739,0,346.173913043478,0.223478260869565,0.3,3560,2021-04-03
mech_ensemble,CZ,Deaths,2021-03-15,3,484.157391304348,95.244347826087,0,388.913043478261,-0.472173913043478,0.98,719,2021-04-03
mech_ensemble,DE,Deaths,2021-03-15,3,204.800869565217,120.54,0,84.2608695652174,-0.0373913043478261,0.6,414,2021-04-03
mech_ensemble,FR,Deaths,2021-03-15,3,301.068913043478,180.916739130435,120.152173913044,0,0.0495652173913044,-0.5,522.5,2021-04-03
mech_ensemble,GB,Deaths,2021-03-15,3,122.371956521739,80.0023913043478,0,42.3695652173913,-0.0373913043478261,0.6,207.5,2021-04-03
mech_ensemble,PL,Deaths,2021-03-15,3,324.44,178.353043478261,146.086956521739,0,0.136521739130435,-0.4,632,2021-04-03
mech_ensemble,CZ,Cases,2021-03-15,4,7374.92739130435,2722.79695652174,0,4652.13043478261,-0.211304347826087,0.8,12875,2021-04-10
mech_ensemble,DE,Cases,2021-03-15,4,13625.8039130435,13547.6734782609,0,78.1304347826087,0.397391304347826,0.1,1797,2021-04-10
mech_ensemble,FR,Cases,2021-03-15,4,27752.4763043478,24988.085,2764.39130434783,0,0.223478260869565,-0.3,27319,2021-04-10
mech_ensemble,GB,Cases,2021-03-15,4,7363.77434782609,2273.97,0,5089.80434782609,-0.559130434782609,1,11573.5,2021-04-10
mech_ensemble,PL,Cases,2021-03-15,4,55090.11,4557.71869565217,0,50532.3913043478,-0.298260869565217,0.9,85019,2021-04-10
mech_ensemble,CZ,Deaths,2021-03-15,4,470.935652173913,102.587826086957,0,368.347826086957,-0.559130434782609,1,674,2021-04-10
mech_ensemble,DE,Deaths,2021-03-15,4,171.270869565217,160.01,0,11.2608695652174,0.310434782608696,0.2,135,2021-04-10
mech_ensemble,FR,Deaths,2021-03-15,4,413.719565217391,203.958695652174,209.760869565217,0,-0.0373913043478261,-0.6,758.5,2021-04-10
mech_ensemble,GB,Deaths,2021-03-15,4,92.6252173913043,74.4730434782609,0,18.1521739130435,0.136521739130435,0.4,134.5,2021-04-10
mech_ensemble,PL,Deaths,2021-03-15,4,476.774347826087,264.730869565217,212.04347826087,0,0.136521739130435,-0.4,941,2021-04-10
mech_ensemble,CZ,Cases,2021-03-22,1,12317.2439130435,6715.76565217391,0,5601.47826086957,-0.0373913043478261,0.6,17714,2021-03-27
mech_ensemble,DE,Cases,2021-03-22,1,5216.44239130435,4083.39891304348,1133.04347826087,0,0.223478260869565,-0.3,7772,2021-03-27
mech_ensemble,FR,Cases,2021-03-22,1,54851.8269565217,11639.1095652174,43212.7173913043,0,-0.298260869565217,-0.9,93154.5,2021-03-27
mech_ensemble,GB,Cases,2021-03-22,1,1994.59695652174,1350.53173913043,644.065217391304,0,0.136521739130435,-0.4,3576.5,2021-03-27
mech_ensemble,PL,Cases,2021-03-22,1,5617.61847826087,5193.20543478261,424.413043478261,0,0.310434782608696,-0.2,5309.5,2021-03-27
mech_ensemble,CZ,Deaths,2021-03-22,1,216.326086956522,76.304347826087,0,140.021739130435,-0.385217391304348,0.95,323.5,2021-03-27
mech_ensemble,DE,Deaths,2021-03-22,1,97.6530434782609,73.1747826086957,0,24.4782608695652,0.136521739130435,0.4,145,2021-03-27
mech_ensemble,FR,Deaths,2021-03-22,1,425.183695652174,141.553260869565,283.630434782609,0,-0.211304347826087,-0.8,784.5,2021-03-27
mech_ensemble,GB,Deaths,2021-03-22,1,68.2819565217391,61.999347826087,0,6.28260869565217,0.310434782608696,0.2,62.5,2021-03-27
mech_ensemble,PL,Deaths,2021-03-22,1,154.328260869565,142.980434782609,11.3478260869565,0,0.136521739130435,-0.4,61,2021-03-27
mech_ensemble,CZ,Cases,2021-03-22,2,18960.2352173913,8506.32217391305,0,10453.9130434783,-0.211304347826087,0.8,26132,2021-04-03
mech_ensemble,DE,Cases,2021-03-22,2,26438.1606521739,6854.35630434783,0,19583.8043478261,-0.298260869565217,0.9,45522.5,2021-04-03
mech_ensemble,FR,Cases,2021-03-22,2,34034.162826087,14501.4019565217,19532.7608695652,0,-0.124347826086957,-0.7,65991.5,2021-04-03
mech_ensemble,GB,Cases,2021-03-22,2,2258.18717391304,1478.4697826087,0,779.717391304348,0.0495652173913044,0.5,3618.5,2021-04-03
mech_ensemble,PL,Cases,2021-03-22,2,18007.0654347826,8432.58717391304,0,9574.47826086957,-0.124347826086957,0.7,34077,2021-04-03
mech_ensemble,CZ,Deaths,2021-03-22,2,338.137826086957,105.572608695652,0,232.565217391304,-0.472173913043478,0.98,485,2021-04-03
mech_ensemble,DE,Deaths,2021-03-22,2,311.040869565217,109.214782608696,0,201.826086956522,-0.211304347826087,0.8,550,2021-04-03
mech_ensemble,FR,Deaths,2021-03-22,2,239.775652173913,159.58,80.1956521739131,0,0.0495652173913044,-0.5,431.5,2021-04-03
mech_ensemble,GB,Deaths,2021-03-22,2,92.2682608695652,55.8552173913044,0,36.4130434782609,-0.0373913043478261,0.6,152.5,2021-04-03
mech_ensemble,PL,Deaths,2021-03-22,2,169.06,153.886086956522,0,15.1739130434783,0.310434782608696,0.2,119,2021-04-03
mech_ensemble,CZ,Cases,2021-03-22,3,23911.3260869565,9918.89130434783,0,13992.4347826087,-0.298260869565217,0.9,31548,2021-04-10
mech_ensemble,DE,Cases,2021-03-22,3,37023.0769565217,12660.1856521739,0,24362.8913043478,-0.211304347826087,0.8,65136.5,2021-04-10
mech_ensemble,FR,Cases,2021-03-22,3,21464.1960869565,17623.2395652174,3840.95652173913,0,0.223478260869565,-0.3,31368,2021-04-10
mech_ensemble,GB,Cases,2021-03-22,3,14046.7958695652,1573.20891304348,0,12473.5869565217,-0.559130434782609,1,17929.5,2021-04-10
mech_ensemble,PL,Cases,2021-03-22,3,101439.032173913,13367.8147826087,0,88071.2173913044,-0.559130434782609,1,142822,2021-04-10
mech_ensemble,CZ,Deaths,2021-03-22,3,524.994347826087,129.907391304348,0,395.086956521739,-0.559130434782609,1,709,2021-04-10
mech_ensemble,DE,Deaths,2021-03-22,3,268.86,86.2078260869565,0,182.652173913043,-0.124347826086957,0.7,569,2021-04-10
mech_ensemble,FR,Deaths,2021-03-22,3,295.894565217391,175.090217391304,120.804347826087,0,0.0495652173913044,-0.5,564.5,2021-04-10
mech_ensemble,GB,Deaths,2021-03-22,3,65.2934782608696,48.8586956521739,0,16.4347826086957,0.136521739130435,0.4,95,2021-04-10
mech_ensemble,PL,Deaths,2021-03-22,3,255.911304347826,212.56347826087,0,43.3478260869565,0.223478260869565,0.3,381,2021-04-10
mech_ensemble,CZ,Cases,2021-03-22,4,26002.8226086957,11080.2573913043,0,14922.5652173913,-0.298260869565217,0.9,32575,2021-04-17
mech_ensemble,DE,Cases,2021-03-22,4,50248.2273913044,20935.5969565217,0,29312.6304347826,-0.211304347826087,0.8,91794.5,2021-04-17
mech_ensemble,FR,Cases,2021-03-22,4,81475.7039130435,21195.7908695652,60279.9130434783,0,-0.211304347826087,-0.8,151527,2021-04-17
mech_ensemble,GB,Cases,2021-03-22,4,4984.53260869565,1627.01086956522,0,3357.52173913043,-0.298260869565217,0.9,8535,2021-04-17
mech_ensemble,PL,Cases,2021-03-22,4,160003.382173913,21334.6430434783,0,138668.739130435,-0.559130434782609,1,219966,2021-04-17
mech_ensemble,CZ,Deaths,2021-03-22,4,689.452391304348,166.19152173913,0,523.260869565217,-0.559130434782609,1,898,2021-04-17
mech_ensemble,DE,Deaths,2021-03-22,4,417.368695652174,153.846956521739,0,263.521739130435,-0.211304347826087,0.8,781,2021-04-17
mech_ensemble,FR,Deaths,2021-03-22,4,285.24652173913,191.050869565217,94.1956521739131,0,0.136521739130435,-0.4,516.5,2021-04-17
mech_ensemble,GB,Deaths,2021-03-22,4,75.5458695652174,43.7632608695652,0,31.7826086956522,-0.0373913043478261,0.6,120,2021-04-17
mech_ensemble,PL,Deaths,2021-03-22,4,432.213043478261,318.778260869565,0,113.434782608696,0.136521739130435,0.4,757,2021-04-17
mech_ensemble,CZ,Cases,2021-03-29,1,5921.30065217391,3777.62673913044,0,2143.67391304348,0.0495652173913044,0.5,9456.5,2021-04-03
mech_ensemble,DE,Cases,2021-03-29,1,20072.2104347826,4053.94956521739,0,16018.2608695652,-0.298260869565217,0.9,33520,2021-04-03
mech_ensemble,FR,Cases,2021-03-29,1,24475.8426086957,23258.6686956522,0,1217.17391304348,0.310434782608696,0.2,15803,2021-04-03
mech_ensemble,GB,Cases,2021-03-29,1,3442.36391304348,1653.92913043478,0,1788.4347826087,-0.124347826086957,0.7,6734,2021-04-03
mech_ensemble,PL,Cases,2021-03-29,1,21540.2734782609,8050.33869565217,0,13489.9347826087,-0.211304347826087,0.8,39997.5,2021-04-03
mech_ensemble,CZ,Deaths,2021-03-29,1,59.0921739130435,49.5704347826087,0,9.52173913043478,0.223478260869565,0.3,79,2021-04-03
mech_ensemble,DE,Deaths,2021-03-29,1,154.411086956522,88.7154347826087,0,65.6956521739131,-0.0373913043478261,0.6,265,2021-04-03
mech_ensemble,FR,Deaths,2021-03-29,1,170.968043478261,165.446304347826,0,5.52173913043478,0.310434782608696,0.2,83,2021-04-03
mech_ensemble,GB,Deaths,2021-03-29,1,147.58347826087,27.1921739130435,0,120.391304347826,-0.559130434782609,1,220,2021-04-03
mech_ensemble,PL,Deaths,2021-03-29,1,171.964347826087,161.225217391304,0,10.7391304347826,0.310434782608696,0.2,113,2021-04-03
mech_ensemble,CZ,Cases,2021-03-29,2,7986.38086956522,3987.83739130435,0,3998.54347826087,-0.124347826086957,0.7,13103.5,2021-04-10
mech_ensemble,DE,Cases,2021-03-29,2,24159.8195652174,7855.03695652174,0,16304.7826086957,-0.211304347826087,0.8,41948,2021-04-10
mech_ensemble,FR,Cases,2021-03-29,2,49401.5717391304,34792.6152173913,0,14608.9565217391,0.0495652173913044,0.5,78088,2021-04-10
mech_ensemble,GB,Cases,2021-03-29,2,16394.26,2140.08608695652,0,14254.1739130435,-0.559130434782609,1,22406,2021-04-10
mech_ensemble,PL,Cases,2021-03-29,2,108002.878695652,12325.3134782609,0,95677.5652173913,-0.559130434782609,1,144019,2021-04-10
mech_ensemble,CZ,Deaths,2021-03-29,2,91.714347826087,53.2360869565217,0,38.4782608695652,-0.0373913043478261,0.6,155,2021-04-10
mech_ensemble,DE,Deaths,2021-03-29,2,134.092391304348,93.0489130434783,0,41.0434782608696,0.136521739130435,0.4,214,2021-04-10
mech_ensemble,FR,Deaths,2021-03-29,2,223.111739130435,203.763913043478,0,19.3478260869565,0.310434782608696,0.2,215,2021-04-10
mech_ensemble,GB,Deaths,2021-03-29,2,112.563043478261,27.9978260869565,0,84.5652173913044,-0.472173913043478,0.98,191,2021-04-10
mech_ensemble,PL,Deaths,2021-03-29,2,365.032173913044,220.771304347826,0,144.260869565217,0.0495652173913044,0.5,708,2021-04-10
mech_ensemble,CZ,Cases,2021-03-29,3,8056.14152173913,4137.03282608696,0,3919.10869565217,-0.211304347826087,0.8,12710.5,2021-04-17
mech_ensemble,DE,Cases,2021-03-29,3,29877.5756521739,13592.2713043478,0,16285.3043478261,-0.211304347826087,0.8,55638,2021-04-17
mech_ensemble,FR,Cases,2021-03-29,3,50285.5669565217,50147.132173913,138.434782608696,0,0.397391304347826,-0.1,3184,2021-04-17
mech_ensemble,GB,Cases,2021-03-29,3,7990.28826086957,2543.67956521739,0,5446.60869565217,-0.385217391304348,0.95,14682,2021-04-17
mech_ensemble,PL,Cases,2021-03-29,3,154101.600217391,16903.6654347826,0,137197.934782609,-0.559130434782609,1,203156.5,2021-04-17
mech_ensemble,CZ,Deaths,2021-03-29,3,134.556956521739,60.9047826086957,0,73.6521739130435,-0.211304347826087,0.8,236,2021-04-17
mech_ensemble,DE,Deaths,2021-03-29,3,201.22652173913,125.400434782609,0,75.8260869565217,0.136521739130435,0.4,411,2021-04-17
mech_ensemble,FR,Deaths,2021-03-29,3,340.709130434783,276.861304347826,0,63.8478260869565,0.136521739130435,0.4,461.5,2021-04-17
mech_ensemble,GB,Deaths,2021-03-29,3,169.753913043478,30.3626086956522,0,139.391304347826,-0.559130434782609,1,254,2021-04-17
mech_ensemble,PL,Deaths,2021-03-29,3,684.34347826087,309.473913043478,0,374.869565217391,-0.124347826086957,0.7,1226,2021-04-17
mech_ensemble,CZ,Cases,2021-03-29,4,7836.00239130435,4058.56760869565,0,3777.4347826087,-0.211304347826087,0.8,12052,2021-04-24
mech_ensemble,DE,Cases,2021-03-29,4,57879.8582608696,21740.2930434783,0,36139.5652173913,-0.211304347826087,0.8,104316,2021-04-24
mech_ensemble,FR,Cases,2021-03-29,4,92211.7326086956,65622.0369565217,0,26589.6956521739,0.0495652173913044,0.5,130115,2021-04-24
mech_ensemble,GB,Cases,2021-03-29,4,7608.46217391304,2997.54913043478,0,4610.91304347826,-0.298260869565217,0.9,14685,2021-04-24
mech_ensemble,PL,Cases,2021-03-29,4,222670.294347826,22743.6856521739,0,199926.608695652,-0.559130434782609,1,284692,2021-04-24
mech_ensemble,CZ,Deaths,2021-03-29,4,145.878695652174,65.6178260869565,0,80.2608695652174,-0.211304347826087,0.8,248,2021-04-24
mech_ensemble,DE,Deaths,2021-03-29,4,340.364130434783,182.08152173913,0,158.282608695652,0.0495652173913044,0.5,781.5,2021-04-24
mech_ensemble,FR,Deaths,2021-03-29,4,438.239130434783,382.586956521739,0,55.6521739130435,0.223478260869565,0.3,486,2021-04-24
mech_ensemble,GB,Deaths,2021-03-29,4,167.84347826087,35.5391304347826,0,132.304347826087,-0.559130434782609,1,255,2021-04-24
mech_ensemble,PL,Deaths,2021-03-29,4,1164.55347826087,438.901304347826,0,725.652173913044,-0.211304347826087,0.8,2036,2021-04-24
mech_ensemble,CZ,Cases,2021-04-05,1,3041.36826086957,1618.3247826087,0,1423.04347826087,-0.0373913043478261,0.6,5510,2021-04-10
mech_ensemble,DE,Cases,2021-04-05,1,7956.57652173913,3573.09826086957,4383.47826086957,0,-0.124347826086957,-0.7,12762,2021-04-10
mech_ensemble,FR,Cases,2021-04-05,1,50191.8606521739,25329.3389130435,0,24862.5217391304,-0.124347826086957,0.7,97158,2021-04-10
mech_ensemble,GB,Cases,2021-04-05,1,9662.61847826087,1097.59673913043,0,8565.02173913044,-0.559130434782609,1,13090.5,2021-04-10
mech_ensemble,PL,Cases,2021-04-05,1,74817.2017391304,4888.89739130435,0,69928.3043478261,-0.559130434782609,1,87525,2021-04-10
mech_ensemble,CZ,Deaths,2021-04-05,1,33.6686956521739,33.5817391304348,0,0.0869565217391304,0.397391304347826,0.1,2,2021-04-10
mech_ensemble,DE,Deaths,2021-04-05,1,137.337391304348,76.3373913043478,61,0,-0.0373913043478261,-0.6,193,2021-04-10
mech_ensemble,FR,Deaths,2021-04-05,1,177.881304347826,162.663913043478,0,15.2173913043478,0.310434782608696,0.2,186,2021-04-10
mech_ensemble,GB,Deaths,2021-04-05,1,32.0265217391304,28.2439130434783,0,3.78260869565217,0.310434782608696,0.2,35,2021-04-10
mech_ensemble,PL,Deaths,2021-04-05,1,196.221304347826,194.438695652174,0,1.78260869565217,0.397391304347826,0.1,41,2021-04-10
mech_ensemble,CZ,Cases,2021-04-05,2,3944.65369565217,1879.045,0,2065.60869565217,-0.0373913043478261,0.6,7138,2021-04-17
mech_ensemble,DE,Cases,2021-04-05,2,20802.5591304348,5719.14608695652,15083.4130434783,0,-0.298260869565217,-0.9,34383.5,2021-04-17
mech_ensemble,FR,Cases,2021-04-05,2,35532.502826087,35017.5680434783,0,514.934782608696,0.397391304347826,0.1,11843.5,2021-04-17
mech_ensemble,GB,Cases,2021-04-05,2,1692.45739130435,1384.87043478261,0,307.586956521739,0.223478260869565,0.3,2366.5,2021-04-17
mech_ensemble,PL,Cases,2021-04-05,2,109065.450869565,5865.40739130435,0,103200.043478261,-0.559130434782609,1,137275,2021-04-17
mech_ensemble,CZ,Deaths,2021-04-05,2,67.5734782608696,48.7473913043478,0,18.8260869565217,0.136521739130435,0.4,121,2021-04-17
