model,location,target_type,forecast_date,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,target_end_date
median_ensemble,FR,Cases,2021-03-29,4,90219.5660869565,42581.6095652174,0,47637.9565217391,-0.124347826086957,0.7,149645,2021-04-24
median_ensemble,GB,Cases,2021-03-29,4,8501.94956521739,3340.08,0,5161.86956521739,-0.298260869565217,0.9,17477,2021-04-24
median_ensemble,PL,Cases,2021-03-29,4,165449.319782609,18627.1458695652,0,146822.173913044,-0.559130434782609,1,200075,2021-04-24
median_ensemble,CZ,Deaths,2021-03-29,4,143.233043478261,63.2330434782609,0,80,-0.211304347826087,0.8,248,2021-04-24
median_ensemble,DE,Deaths,2021-03-29,4,303.614347826087,178.136086956522,0,125.478260869565,0.136521739130435,0.4,568,2021-04-24
median_ensemble,FR,Deaths,2021-03-29,4,534.449565217391,388.406086956522,0,146.04347826087,0.0495652173913044,0.5,867,2021-04-24
median_ensemble,GB,Deaths,2021-03-29,4,118.942173913044,32.3334782608696,0,86.6086956521739,-0.472173913043478,0.98,214,2021-04-24
median_ensemble,PL,Deaths,2021-03-29,4,741.673695652174,505.173695652174,0,236.5,-0.124347826086957,0.7,1042.5,2021-04-24
median_ensemble,CZ,Cases,2021-04-05,1,1937.90065217391,1569.40065217391,0,368.5,0.223478260869565,0.3,2720.5,2021-04-10
median_ensemble,DE,Cases,2021-04-05,1,8192.82543478261,4033.45586956522,4159.36956521739,0,-0.0373913043478261,-0.6,13365.5,2021-04-10
median_ensemble,FR,Cases,2021-04-05,1,46198.7430434783,19080.2865217391,0,27118.4565217391,-0.211304347826087,0.8,91524.5,2021-04-10
median_ensemble,GB,Cases,2021-04-05,1,8694.57130434783,1007.6147826087,0,7686.95652173913,-0.559130434782609,1,11666,2021-04-10
median_ensemble,PL,Cases,2021-04-05,1,39785.1602173913,6103.72543478261,0,33681.4347826087,-0.472173913043478,0.98,60534,2021-04-10
median_ensemble,CZ,Deaths,2021-04-05,1,32.4426086956522,32.355652173913,0,0.0869565217391304,0.397391304347826,0.1,2,2021-04-10
median_ensemble,DE,Deaths,2021-04-05,1,142.230434782609,69.9913043478261,72.2391304347826,0,-0.0373913043478261,-0.6,237.5,2021-04-10
median_ensemble,FR,Deaths,2021-04-05,1,148.967173913043,138.575869565217,0,10.3913043478261,0.310434782608696,0.2,131,2021-04-10
median_ensemble,GB,Deaths,2021-04-05,1,22.4797826086957,21.4797826086957,1,0,0.310434782608696,-0.2,15,2021-04-10
median_ensemble,PL,Deaths,2021-04-05,1,141.045652173913,139.915217391304,1.1304347826087,0,0.397391304347826,-0.1,26,2021-04-10
median_ensemble,CZ,Cases,2021-04-05,2,2057.17260869565,1928.15086956522,0,129.021739130435,0.310434782608696,0.2,1699.5,2021-04-17
median_ensemble,DE,Cases,2021-04-05,2,20956.6773913043,6730.46,14226.2173913044,0,-0.211304347826087,-0.8,40339,2021-04-17
median_ensemble,FR,Cases,2021-04-05,2,30520.3602173913,29821.0558695652,699.304347826087,0,0.397391304347826,-0.1,16084,2021-04-17
median_ensemble,GB,Cases,2021-04-05,2,1403.0902173913,1396.41630434783,0,6.67391304347826,0.397391304347826,0.1,153.5,2021-04-17
median_ensemble,PL,Cases,2021-04-05,2,48881.4191304348,10750.332173913,0,38131.0869565217,-0.559130434782609,1,77579,2021-04-17
median_ensemble,CZ,Deaths,2021-04-05,2,42.26,39.564347826087,0,2.69565217391304,0.310434782608696,0.2,42,2021-04-17
median_ensemble,DE,Deaths,2021-04-05,2,214.539347826087,97.5176086956522,117.021739130435,0,-0.0373913043478261,-0.6,408.5,2021-04-17
median_ensemble,FR,Deaths,2021-04-05,2,232.849782608696,185.849782608696,0,47,0.136521739130435,0.4,311,2021-04-17
median_ensemble,GB,Deaths,2021-04-05,2,21.9480434782609,20.9045652173913,0,1.04347826086957,0.310434782608696,0.2,14,2021-04-17
median_ensemble,PL,Deaths,2021-04-05,2,192.890434782609,185.151304347826,0,7.73913043478261,0.397391304347826,0.1,178,2021-04-17
