model,target_type,location,target_end_date,true_value,population,forecast_date,quantile,prediction,horizon,n,model_type,availability
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.975,2433.75,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.975,296470.375,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.975,2708.625,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.99,118743.875,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.99,2064.25,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.99,156833.75,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.99,2307,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.99,260872.75,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.99,2658.125,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.99,715876.875,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.99,3102.875,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-22,0.01,34083,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-22,0.01,1137.16666666667,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-22,0.01,24928.5,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-22,0.01,983,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-22,0.01,19113.8333333333,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-22,0.01,827.5,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-17,22369,10591323,2021-03-22,0.01,14588,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-17,662,10591323,2021-03-22,0.01,676.166666666667,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-22,0.025,36725.3333333333,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-22,0.025,1179.66666666667,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-22,0.025,27652.8333333333,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-22,0.025,1040.5,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-22,0.025,21601.6666666667,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-22,0.025,885.833333333333,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-17,22369,10591323,2021-03-22,0.025,17040.5,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-17,662,10591323,2021-03-22,0.025,742.666666666667,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-22,0.05,39737.5,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-22,0.05,1221.5,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-22,0.05,30890.8333333333,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-22,0.05,1090.66666666667,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-22,0.05,24811.5,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-22,0.05,942,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-17,22369,10591323,2021-03-22,0.05,20009.6666666667,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-17,662,10591323,2021-03-22,0.05,803.166666666667,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-22,0.1,43638.8333333333,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-22,0.1,1267,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-22,0.1,35610.1666666667,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-22,0.1,1148,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-22,0.1,29436.6666666667,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-22,0.1,1008.83333333333,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-17,22369,10591323,2021-03-22,0.1,24525,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-17,662,10591323,2021-03-22,0.1,872.333333333333,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-22,0.15,46568.6666666667,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-22,0.15,1298.5,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-22,0.15,38925.3333333333,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-22,0.15,1190.5,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-22,0.15,33117.3333333333,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-22,0.15,1059.33333333333,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-17,22369,10591323,2021-03-22,0.15,28128.8333333333,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-17,662,10591323,2021-03-22,0.15,927.5,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-22,0.2,49515.6666666667,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-22,0.2,1324.33333333333,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-22,0.2,42173.3333333333,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-22,0.2,1225.66666666667,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-22,0.2,36537.3333333333,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-22,0.2,1105.33333333333,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-17,22369,10591323,2021-03-22,0.2,31573.5,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-17,662,10591323,2021-03-22,0.2,981.333333333333,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-22,0.25,52286.3333333333,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-22,0.25,1348.5,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-22,0.25,45489,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-22,0.25,1257.66666666667,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-22,0.25,39955.5,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-22,0.25,1146.83333333333,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-17,22369,10591323,2021-03-22,0.25,35047.6666666667,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-17,662,10591323,2021-03-22,0.25,1032.66666666667,4,4,ensemble,1
